wordcontent,sentences,index
തുടങ്ങിയ,"കുന്നിന് മുകളില്‍ നിന്ന് ഒഴുകിവരുന്ന അരുവിയും വിവിധ ഇനത്തില്‍ പെട്ട ഇരുന്നൂറോളം പക്ഷികളും ഉഗ്രവിഷം ഉള്ള രാജവെമ്പാല , മൂര്‍ഖന്‍ , അണലി തുടങ്ങിയ പാമ്പുകളും അപൂര്‍വങ്ങളായ ഔഷധസസ്യങ്ങളും വന്‍മരങ്ങളും ഇവിടെ ഉണ്ട് .",468
തുടങ്ങിയ,"ഒറീസ്സ , ഗുജറാത്ത് തുടങ്ങിയ സംസ്ഥാനങ്ങള്‍ പുതിയ ടൂറിസം നയപ്രഖ്യാപനും ആയി രംഗത്ത് എത്തിയിരിക്കുന്നു .",927
തുടങ്ങിയ,ടൂറിസംവികസനത്തിന് സര്ക്കാര്‍ നല്കാന്‍ തുടങ്ങിയ മുന്ഗണനയും പ്രാധാന്യവും തന്നെ ആയിരിക്കണം ഈ ഉണര്വിന് വഴി ഒരുക്കിയത് .,1761
തുടങ്ങിയ,"വയലാര്‍ , പിഭാസ്കരന്‍ , ശ്രീകുമാരന്‍തമ്പി , ബിച്ചുതിരുമല , കാവാലം നാരായണപ്പണിക്കര്‍ , ഒഎന്‍വി , ഗിരീഷ് പുത്തഞ്ചേരി , ലോഹിതദാസ് തുടങ്ങിയ ഗാനരചയിതാക്കള്‍ , ദേവരാജന്‍ , ബാബുരാജ് , സലില്‍ചൗധരി , ദക്ഷിണാമൂര്‍ത്തി , ബോംബെരവി , രവീന്ദ്രന്‍ , എംകെഅര്‍ജുനന്‍ , ജോണ്‍സണ്‍ ആദിയായ സംഗീതസംവിധായകര്‍ , ഡോ.കെ.ജെ.യേശുദാസ് , പി.ജയചന്ദ്രന്‍ , എഎംരാജ , അദ്ദേഹത്തിന്റെ ഭാര്യ ജിക്കി എന്ന പിജികൃഷ്ണവേണി , പിസുശീല , മാധുരി , കെഎസ്ചിത്ര , കേരളസൈഗാള്‍ എന്ന വിളിപ്പേര് ഉള്ള പാപ്പുകുട്ടിഭാഗവതരുടെ മകള്‍ സെല്‍മാജോര്‍ജ് , ആദ്യകാല ഗായികമാരായ ആലപ്പുഴ പുഷ്പം , കോഴിക്കോട് പുഷ്പ , ഹിന്ദിസിനിമയുടെ ചക്രവര്‍ത്തിമാരില്‍ ഒരാളായ ദീലീപ്കുമാറിന്റെ ഹൃദയത്തില്‍ ഇടംനേടിയ ഇബ്രാഹിം തുടങ്ങിയ ഗായകര്‍ എന്നിവര്‍ ഒക്കെ തങ്ങളുടെ പാട്ടുകള്‍ അനവദ്യസുന്ദരമായ അനുഭവം ആക്കി മാറ്റാന്‍ നടത്തിയ ശ്ലാഘനീയശ്രമങ്ങള്‍ നക്ഷത്രദീപങ്ങള്‍ക്കു കൂടുതല്‍ നക്ഷത്രശോഭ നല്‍കുന്നു .",2167
ഇപ്പോള്‍,അപൂര്‍വമായി കായ്ക്കാറുള്ള ഈ വള്ളിച്ചെടി ഇപ്പോള്‍ കായ്ച്ചിട്ടുണ്ട് .,379
ഇപ്പോള്‍,അതിരപ്പിള്ളിയില്‍ ഇപ്പോള്‍ കാട് നിറഞ്ഞ് പെയ്യുന്ന മഴയുടെ കാവ്യാത്മക സൗന്ദര്യം കാണാം .,451
ഇപ്പോള്‍,ഇപ്പോള്‍ അവയെ ചുറ്റിപറ്റി നിലകൊള്ളുന്ന കൊച്ചു കൊച്ചു താത്പര്യങ്ങളെ അടിച്ചമര്ത്താന്‍ നിയമവാഴ്ചയ്ക്ക് സാധിക്കും .,712
ഇപ്പോള്‍,ഇപ്പോള്‍ തന്നെ സിംഗപ്പൂരിലേക്ക് പ്രതിവര്‍ഷം 60ലക്ഷവും ചൈനയിലേക്ക് 170ലക്ഷവും സ്പെയിനിലേക്ക് 420ലക്ഷവും ഫ്രാന്സിലേക്ക് 670ലക്ഷവും ടൂറിസ്റ്റുകള് സഞ്ചരിക്കുന്നു എന്ന വസ്തുതകളുടെ പശ്ചാത്തലത്തില്‍ വേണം ഭാരതത്തിന്റെ ലക്ഷ്യം ആയ 50ലക്ഷത്തെ വിലയിരുത്തേണ്ടത് .,920
ഇപ്പോള്‍,കൊച്ചിയിലും കുമരകത്തും ഈ സംയുക്തകമ്പനി ഇപ്പോള്‍ അത്യാകര്ഷകമായ ഹോട്ടലുകള്‍ ഏറ്റെടുത്തു നടത്തുന്നു .,944
ഇപ്പോള്‍,ഒക്ടോബര്‍ മുതല്‍ ഏപ്രില്‍ വരെ എന്ന കേരളത്തിലെ ടൂറിസംസീസണ്‍ അത്ര വലുത് ആയി ഒന്നും വിപുലപ്പെടുത്താന്‍ നമുക്ക് കഴിഞ്ഞിട്ടില്ല എങ്കിലും ഓഗസ്റ്റ് മുതല് തന്നെ ഇപ്പോള്‍ കേരള്ത്തില്‍ ടൂറിസ്റ്റുകള്‍‍ വന്നെത്തിതുടങ്ങിയിട്ടുണ്ട് .,965
കുറവ്,പ്രത്യേക കായികവിനോദങ്ങളില്‍‍ പങ്കെടുക്കുവാന്‍ ആയി അനേകം മൈലുകള്‍ സഞ്ചരിക്കുന്നവരും കുറവ് അല്ല,163
കുറവ്,സ്കീയിങ്ങിന് ആയി മഞ്ഞു് മൂടിയ പര്‍‍വ്വതപ്രദേശങ്ങള്‍ തേടുന്നവരുടെ എണ്ണവും കുറവ് അല്ല .,166
കുറവ്,പ്രത്യേക കലാരൂപങ്ങളും വാസ്തുശില്‍പശൈലിയുടെ പ്രത്യേകതകളും തെരയുന്ന യാത്രക്കാരും കുറവ് അല്ല .,168
കുറവ്,ഇത്തരം രാജ്യങ്ങളില്‍‍ സഞ്ചരിക്കുന്നവര്‍‍ക്ക് പ്രതിശീര്‍‍ഷ ചെലവ് പ്രായേണ കുറവ് ആണ് എന്ന് കൂടി ഈ കണക്കുകള്‍ വ്യക്തം ആക്കുന്നുണ്ട് .,850
കുറവ്,ഇത്തരം രാജ്യങ്ങളില്‍‍ സഞ്ചരിക്കുന്നവര്‍‍ക്ക് പ്രതിശീര്‍‍ഷചെലവ് പ്രായേണ കുറവ് ആണ് എന്ന് കൂടി ഈ കണക്കുകള്‍ വ്യക്തം ആക്കുന്നുണ്ട് .,1012
കുറവ്,സമീപത്ത് ഹോട്ടല്‍‍‌‌ സൌകര്യം കുറവ് ആയതിനാല് ആണ് ടൂറിസ്റ്റുകള്‍‍ ഈ വിമാനത്താവളം ഉപയോഗപ്പെടുത്താന്‍ മടിക്കുന്നത് എന്ന് ആയിരുന്നു ഗവണ്മെന്റിന്റെ വിലയിരുത്തല്‍‍ .,1112
ചെയ്യുന്നു,ഈ മത്സരം ആകട്ടെ ഏറ്റവും ആദായകരമായ വ്യവസ്ഥകള്‍ യാത്രക്കാരന് നേടികൊടുക്കാന്‍ സഹായിക്കുകയും ചെയ്യുന്നു .,125
ചെയ്യുന്നു,എന്നാല്‍ ടൂരിസത്തിന്റെ സുഗമമായ നടത്തിപ്പിന് ചാര്ട്ടര്വിമാനങ്ങള്‍ അനുവദിക്കെണ്ടിവരുമ്പോള്‍ രാജ്യത്തിന്‍ ഉള്ളിലെ രണ്ടു നഗരങ്ങളില്‍ സഞ്ചരിക്കാനും വിദേശചാര്ട്ടര്വിമാനങ്ങള്‍ ഉപയോഗിക്കാന്‍ ഈ കമ്പനികള്‍ തുനിയുകയും ദേശീയവരുമാനത്തില്‍ ഉണ്ടാകേണ്ട നേട്ടം അങ്ങനെ ഇല്ലാതാവുകയും ചെയ്യുന്നു .,284
ചെയ്യുന്നു,അത് കുറച്ച് പേര്ക്ക് മാത്രം ഗുണം ചെയ്യുകയും സാധാരണക്കാരന് അപ്രാപ്യം ആയ രീതിയില്‍ ഭൂമിവില കുതിച്ചുയരുകയും ചെയ്യുന്നു .,297
ചെയ്യുന്നു,"ഒരു മൊത്തവ്യാപാരിക്ക് തങ്ങളുടെ ഉത്പന്നങ്ങള്‍ കയറ്റുമതി ചെയ്യാനായി വില്ക്കുമ്പോള്‍ കിട്ടുന്നതിനേക്കാള്‍ , യഥാര്ഥ കൈത്തൊഴിലുകാര്ക്ക് മെച്ചപ്പെട്ട വില ഇങ്ങനെ ലഭിക്കുകയും ചെയ്യുന്നു .",343
ചെയ്യുന്നു,വില കുറ്ഞ്ഞ അനുകരണങ്ങള്‍ വിപണിയില് ഇറങ്ങുകയും കൂടിയ വില കൊടുത്ത് വാങ്ങേണ്ട യഥാര്ത്ഥ കരകൗശലോത്പന്നത്തിന് ആവശ്യക്കാര് ഇല്ലാതെ വരികയും ചെയ്യുന്നു .,348
ചെയ്യുന്നു,അത് ടൂറിസം എന്ന പ്രവര്‍ത്തനത്തിനു തന്നെ കളങ്കം ഉണ്ടാക്കുകയും ചെയ്യുന്നു .,565
മുതല്‍,15 വയസ്സ് മുതല്‍ സെല്‍ഫി എടുക്കാന്‍ തുടങ്ങിയ ഡാനി ഒരു ദിനം എടുത്തുകൂട്ടിയിരുന്നത് 200 സെല്‍ഫികള്‍ ആണ് .,21
മുതല്‍,ഒക്ടോബര്‍ മുതല്‍ ഏപ്രില്‍ വരെ ആണ് സീസണ്‍ .,473
മുതല്‍,കാലവര്‍ഷം മുതല്‍ എട്ട് മാസം ആണ് ഇവിടെ നീരൊഴുക്ക് ഉണ്ടാകുക .,522
മുതല്‍,ആഗസ്ത് മുതല്‍ ജനുവരി വരെ ആണ് ഒലിയിലേക്ക് യാത്ര പോകാന്‍ പറ്റിയ സമയം .,523
മുതല്‍,"ഈ സമ്മര്ദ്ദവിഭാഗങ്ങളില്‍ , ബഹുരാഷ്ട്രകുത്തകകള്‍ മുതല്‍ ഒരു ടൂറിസ്റ്റ്കേന്ദ്രത്തിലെ കരിക്ക്വില്പനക്കാര്‍ വരെ ഉള്പ്പെടുന്നുണ്ട് .",566
മുതല്‍,വിമാനത്താവളത്തിലെ ഇമിഗ്രേഷനിലും കസ്റ്റംസിലും പ്രവര്‍ത്തിക്കുന്ന ഉദ്യോഗസ്ഥരുടെ പെരുമാറ്റം മുതല്‍ ഈ പട്ടിക ആരംഭിക്കുന്നു .,576
പോലും,സോഷ്യലിസ്റ്റ് ചായ്വ് ഇല്ലാത്ത രാജ്യങ്ങളില്‍ പോലും തൊഴിലാളികളുടെ വിശ്രമാവകാശങ്ങള്‍ അംഗീകരിക്കപ്പെട്ടു ഈ കാലഘട്ടത്തില്‍ .,269
പോലും,എത്ര വെയില്‍ വീണാലും കുളിര് വറ്റാതെ കാട്ടുചോല പോലെ ഏത് കാലത്തും വീശുന്ന ശാന്തതയുടെ ഇളം കാറ്റും ആഴങ്ങളിലേക്കു ചെല്ലുന്തോറും ഒരിക്കല്‍ പോലും കണ്ടിട്ടില്ലാത്ത പൂക്കളും മരങ്ങളും കേട്ടിട്ടില്ലാത്ത ഗര്‍ജനങ്ങളും അങ്ങനെയങ്ങനെ കണ്ടും കേട്ടും കൊതി തീരാതെ ആണ് ഗവിയില്‍ എത്തുന്ന ഓരോ സഞ്ചാരിയും മടങ്ങുന്നത് .,480
പോലും,എന്നാല്‍ ഒരു സ്ത്രീപുരുഷഹസ്തദാനം പോലും നമുക്ക് അത്ര ഹിതകരം അല്ല .,698
പോലും,1985-ന് മുമ്പ് അമ്പതിനായിരം വിദേശസഞ്ചാരികള്‍ പോലും വന്നെത്താതിരുന്ന കേരളത്തില്‍ ഇന്ന് ഒരുലക്ഷത്തില് ഏറെ ടൂറിസ്റ്റുകള്‍‍ പ്രതിവര്‍ഷം വന്നുചേരുന്നു .,954
പോലും,ഇന്ത്യയില്‍ ശരാശരി പതിനാലും ഇരുപതും ദിവസം തങ്ങുന്നവര്‍ പോലും കേരളത്തില്‍ അഞ്ചോ ആറോ ദിവസം മാത്രം പാര്ക്കുകയും പിന്നെ മറ്റേ ഏതെങ്കിലും സ്ഥലത്തേയ്ക്ക് യാത്ര ആവുകയും ചെയ്യുന്നു .,964
പോലും,1985 ഓഗസ്റ്റ് മാസത്തില്‍ ഒരു ടൂറിസ്റ്റു പോലും ഇവിടെ വന്നിരുന്നില്ല എങ്കില്‍ ഇന്നിപ്പോള്‍ ആ മാസത്തില്‍ ശരാശരി എണ്ണൂറു വിദേശസന്ദര്‍ശകര്‍ വന്നെത്തുന്നു .,966
ഇത്തരം,ക്രമേണ ജീവിതത്തിലെ ഓരോ നീക്കവും എന്തിന് സ്വകാര്യതകള്‍ പോലും ഇത്തരം സോഷ്യല്‍മീഡിയകളില്‍ കൂടി നാല് ആളെ അറിയിച്ചില്ല എങ്കില്‍ ഉറക്കം വരില്ല എന്ന അവസ്ഥയിലേക്ക് എത്തിത്തുടങ്ങി .,39
ഇത്തരം,സൈബര്‍ രംഗത്ത് സംഭവിക്കുന്ന ഇത്തരം ദുരന്തങ്ങള്‍ ആവര്‍ത്തിക്കാതിരിക്കാന്‍ ശക്തമായ ബോധവല്‍ക്കരണത്തിലൂടെ മാത്രമേ സാധിക്കൂ .,46
ഇത്തരം,എന്നാല്‍‍ ഒരു പ്രദേശത്തിന്റെ ടൂറിസം വളര്‍‍ച്ചയില്‍‍ ഇത്തരം ചെറിയ ഏജന്‍സികള്‍ക്ക് ചെറുത് അല്ലാത്ത സ്വാധീനം ഉണ്ട് .,67
ഇത്തരം,ഉദാഹരണമായി മാലിദ്വീപിലെ റിസോര്‍‍ട്ട് വികസനം ഏതാണ്ട് പൂര്‍‍ണ്ണമായും ഇത്തരം വിദേശ ഹോട്ടല്‍‍ കമ്പനികളുടെ കൈയില്‍‍ ആണ് .,81
ഇത്തരം,"മറ്റൊരു അര്‍‍ത്ഥത്തില്‍‍ , ഒരു സ്ഥലം ടൂറിസ്റ്റ്ഭൂപടത്തില്‍‍ പ്രബലം ആയിത്തീരണം എങ്കില്‍‍ ഇത്തരം ബഹുരാഷ്ട്രകമ്പനികളുടെ ഒത്താശ കൂടിയേതീരൂ .",107
ഇത്തരം,"ഇത്തരം വിഭജനങ്ങള്‍‍ ഒരുപക്ഷേ , നമ്മെ എങ്ങും കൊണ്ടെത്തിച്ചു എന്ന് വരില്ല .",207
എന്നിവ,"അത് കൊണ്ട് ഉളവാകുന്ന നേരിട്ട് ഉള്ള സാമ്പത്തികനേട്ടം , സമ്പദ്വ്യവസ്ഥയില്‍‍ ഉള്ള അതിന്റെ അനുകൂല സ്വാധീനം , വിദേശനാണ്യം നേടിയെടുക്കുന്നതിന് ഉള്ള അതിന്റെ കഴിവ് എന്നിവ ആണ് ലക്ഷ്യങ്ങള് .",1528
എന്നിവ,ട്രാവല്ഏജന്റുമാരുടെ സംഘടന ആയ ട്രാവല് ഏജന്റ്സ് അസോസിയേഷന് ഓഫ് ഇന്ത്യ ഇന്ത്യന്‍ അസോസിയേഷന് ഓഫ് ടൂര്ഓപ്പറേറ്റേഴ്സ് ഫെഡറേഷന്‍ ഓഫ് ഹോട്ടല് ആന്റ് റെസ്റ്റോറന്സ് അസോസിയേഷന്‍‍ ഓഫ് ഇന്ത്യ എന്നിവ ആണ് ദേശീയതലത്തില്‍ പ്രാമുഖ്യം നേടിയ അവ .,1585
എന്നിവ,"വെള്ളം , വൈദ്യുതി , നല്ല റോഡുകള്‍ എന്നിവ ലഭ്യമാക്കുന്നതിന് ഗവണ്മെന്റ് മുന്‍കൈ എടുക്കുക എന്നതില്‍ ഉപരിയായി ചില കാര്യങ്ങള്‍ കൂടി ശ്രദ്ധിക്കേണ്ടതായിട്ടുണ്ട് .",1700
എന്നിവ,"എന്നാല്‍ തന്ത്രപ്രധാനമായ സ്ഥലങ്ങളില്‍ കെ.ടി.ഡി.സിക്കും ടൂറിസംവകുപ്പിനും ഭൂമി സമ്പാദിക്കാനും ഹോട്ടലുകള്‍ , ഗസ്റ്റ്ഹൗസുകള്‍ എന്നിവ നിര്‍മ്മിക്കാനും അടിസ്ഥാനപരമായ ചില ടൂറിസ്റ്റ്സൗകര്യങ്ങള്‍ സ്ഥാപിക്കാനും നേതൃത്വം കൊടുക്കാന്‍ ഗവണ്മെന്റിന് ഈ ഘട്ടത്തില്‍ സാധിച്ചു .",1805
എന്നിവ,"സംഗീതത്തിന്റെ വിവിധ വകഭേദങ്ങളെ - പാശ്ചാത്യം , കര്‍ണാടകസംഗീതം , ഹിന്ദുസ്ഥാനി , ഗസല്‍ , നാടന്‍പാട്ടുകള്‍ , ലളിതഗാനങ്ങള്‍ , ചലച്ചിത്രഗാനങ്ങള്‍ , നാടകഗാനങ്ങള്‍ എന്നിവ ഒക്കെ എക്കാലത്തും സംഗീതപ്രേമികള്‍ നെഞ്ചേറ്റുന്നത് ഇക്കാരണത്താല്‍ ആണ് .",2128
എന്നിവ,"രാജ്യങ്ങളുടെ പരമാധികാരവും അതിര്‍ത്തിയും ബഹുമാനിക്കുക , പരസ്പരം ആക്രമിക്കില്ല , ആഭ്യന്തരവിഷയങ്ങളില്‍ ഇടപെടില്ല , സമത്വവും ഇരുകൂട്ടര്‍ക്കും നേട്ടവും , സമാധാനപരമായ സഹവര്‍ത്തിത്വം എന്നിവ ആണ് പഞ്ചശീലപ്രഖ്യാപനങ്ങള്‍ .",2240
നമുക്ക്,സ്വന്തം സെല്‍ഫി എടുത്ത് സോഷ്യല്‍മീഡിയയില്‍ ഷെയര്‍ ചെയ്ത് അതിന് കുറച്ച് ലൈക്കും കൂടി കിട്ടിയാല്‍ ജീവിതം ധന്യം ആയി എന്നു കരുതുന്ന ഒരു വലിയ പക്ഷം ആളുകള്‍ നമുക്ക് ഇടയില്‍ വളര്‍ന്നുവരുന്നുണ്ട് .,12
നമുക്ക്,ടൂറിസം വളര്‍‍ത്തുന്നതിന് അന്താരാഷ്ട്രബന്ധം ഉള്ള ഹോട്ടല്‍‍ ശൃംഖങ്ങള്‍ക്ക് ഉള്ള പങ്ക് നമുക്ക് തള്ളിക്കളയാന്‍ ആവുകയില്ല .,84
നമുക്ക്,"ആധുനിക വിപണനതന്ത്രത്തിന് , ഇല്ലാത്ത വിപണികള്‍ സൃഷ്ടിക്കാന്‍ ഒരു പരിധി വരെ സാധിക്കും എന്ന് നമുക്ക് അറിയാം .",126
നമുക്ക്,ടൂറിസം വളര്‍‍ത്തുന്നതിന് അന്താരാഷ്ട്രബന്ധം ഉള്ള ഹോട്ടല്‍‍ ശൃംഖലകള്‍ക്ക് ഉള്ള പങ്ക് നമുക്ക് തള്ളിക്കളയാന്‍ ആവുകയില്ല .,424
നമുക്ക്,ഹോട്ടല് ടെറസ്സില്‍ അത് നടത്തി എന്ന കാരണത്താല്‍ അതിന്റെ തനിമ നിലനിര്ത്തിക്കൊണ്ട് അമ്പലമുറ്റത്ത് നടത്തുന്നതിന് തടസ്സം ഒന്നും ഇല്ല അല്ലോ എന്നും നമുക്ക് സമാധാനിക്കാം .,524
നമുക്ക്,ആ കലാകാരന്മാര്ക്ക് കൂടുതല്‍ വരുമാനവും അവസരങ്ങളും ഉണ്ടാകുന്നത് കൊണ്ട് ആര്ക്കും ഒരു ദോഷവും ഇല്ല അല്ലോ എന്നും നമുക്ക് ആശ്വസിക്കാം .,525
യാത്ര,"പുതിയ ടൂറിസ്റ്റ് കേന്ദ്രങ്ങളെ , യാത്ര ചെയ്യാന്‍ സാധ്യത ഉള്ളവരുടെ മുന്നില്‍ ആദായകരമായ വ്യവസ്ഥകള് ഓടെ അവതരിപ്പിക്കുമ്പോള് പുതിയ സഞ്ചാരികളെ ഒരു പരിധി വരെ സൃഷ്ടിക്കാന്‍ സാധിക്കുന്നു .",128
യാത്ര,എങ്കിലും യാത്ര പോകണമോ വേണ്ടയോ എന്ന തീരുമാനത്തിനു പിന്നിലെ പൊതുവായ ചോദനകളില്‍‍ ചിലത് കൂടി ഇവിടെ പരിശോധിക്കാം .,148
യാത്ര,എന്തിന് തങ്ങള്‍ യാത്ര പോവുന്നു എന്നതിന് എല്ലാവര്‍‍ക്കും പൊതുവായ ഉത്തരം ഉണ്ടായിരിക്കുകയില്ല .,153
യാത്ര,എന്തിന് തങ്ങള്‍ യാത്ര പോകുന്നു എന്ന ചോദ്യത്തിനും എവിടെ പോവുന്നു എന്ന തീരുമാനം വിശദീകരണം നല്‍കുന്നുണ്ട് .,156
യാത്ര,വിനോദസഞ്ചാരി എന്ന് നാം ടൂരിസ്രരകളെ പൊതുവായി വിവക്ഷിക്കുമ്പോള്‍ സംഭവിക്കുന്ന അപകടം എല്ലാവരും വിനോദത്തിന് വേണ്ടി മാത്രം യാത്ര പോകുന്നവര്‍‍ ആണ് എന്ന ധാരണ ഉളവാകുന്നു എന്നത് ആണ് .,158
യാത്ര,ടൂര്‍‍ എന്നാല്‍‍ കാര്യനിര്‍‍വ്വഹണത്തിനോ വിനോദത്തിനോ വിദ്യാഭ്യാസത്തിനോ വേണ്ടി നടത്തപ്പെടുന്നതും മുന്‍കൂട്ടി നിശ്ചയിക്കപ്പെടുന്നതും ആരംഭിച്ച സ്ഥലത്ത് തന്നെ തിരിച്ചെത്തുന്നതും ആയ ഒരു യാത്ര എന്ന് ആണ് ഡിക്ഷ്ണറി കൊടുക്കുന്ന നിര്‍‍വചനം .,182
പറഞ്ഞു,500ഓളം വര്‍ഗത്തില്‍ ഉള്ള ചെടികള്‍ ഇവിടെ ഉണ്ട് എന്നും അതില്‍ 150 എണ്ണത്തിന്റെ പട്ടിക തയ്യാറായിട്ടുണ്ട് എന്നും ട്രസ്റ്റ് പ്രസിഡന്റ് പി കെ രാമചന്ദ്രന്‍ പറഞ്ഞു .,388
പറഞ്ഞു,കാവ് നിലനിര്‍ത്താന്‍ അമ്പലത്തിലെ വരുമാനം മാത്രം മതിയാവില്ല എന്ന് സസ്യശാസ്ത്ര ബിരുദധാരി ആയ ട്രസ്റ്റ് കണ്‍വീനര്‍ പറഞ്ഞു .,396
പറഞ്ഞു,ആറോ ഏഴോ ദിവസങ്ങള്‍‍ മാത്രമേ കേരളത്തില്‍ ഒരു സഞ്ചാരിയെ പിടിച്ചുനിര്ത്താന്‍ നമുക്ക് സാധിക്കുന്നുള്ളൂ എന്ന് പറഞ്ഞു അല്ലോ .,976
പറഞ്ഞു,ഒടുക്കം അദ്ദേഹം ബ്രേക്കവാന്‍ കാട്ടിതരാം എന്ന് പറഞ്ഞു .,1276
പറഞ്ഞു,മുന്നോട്ട് പോകുന്നത് ബുദ്ധിപരം അല്ല എന്ന് അവര്‍ പറഞ്ഞു .,1965
പറഞ്ഞു,ഭൂട്ടാനില്‍ ഡിജിറ്റല്‍ ലൈബ്രറി സ്ഥാപിക്കും എന്നും മോഡി പറഞ്ഞു .,2221
ഇന്ന്,മദ്യത്തിനോടും മയക്കുമരുന്നിനോടും എന്നപോലെ സെല്‍ഫിയും ഇന്ന് അഡിക്ഷന്‍ ആയിക്കൊണ്ടിരിക്കുന്നു .,10
ഇന്ന്,ഇതിനു പിന്നില്‍ ആധുനികജീവിതത്തിന്റെ പിരിമുറുക്കം അഥവാ സ്ട്രെസ്സ് ഒരു പ്രധാന കാരണം ആണ് എന്ന് ഇന്ന് പരക്കെ അംഗീകരിക്കപ്പെട്ടിരിക്കുന്നു .,113
ഇന്ന്,ശമ്പളത്തോട് കൂടിയ അവധിയും മറ്റ് അനേകം അവധിക്കാലാനുകൂല്യങ്ങളും ഇന്ന് വ്യാപകം ആയത് എങ്ങനെ ആണ് .,116
ഇന്ന്,ഒരു ആഴ്ച്ചത്തെ അധ്വാനത്തിന് ശേഷം വാരാന്ത്യത്തില്‍‍ വിശ്രമിക്കേണ്ടത് തന്റെ അവകാശം ആണ് എന്ന് ഇന്ന് സ്ഥാപിക്കപ്പെട്ടിരിക്കുന്നു .,119
ഇന്ന്,നാം ഇന്ന് അറിയുന്ന ടൂറിസംവ്യവസായത്തിന്റെ ഗതിവിഗതികളെ ഒരു വ്യക്തിയുടെ വീക്ഷണം എന്തുമാത്രം സ്വാധീനിച്ചിരിക്കുന്നു എന്നതും ശ്രദ്ധേയം ആണ് .,242
ഇന്ന്,ആഗോളവ്യാപകമായി ഇന്ന് പരിസ്ഥിതിയുടെ ലോലം ആയ സന്തുലിതാവസ്ഥയെ കുറിച്ചും അത് നിലനിര്ത്തേണ്ട ആവശ്യകതയെ കുറിച്ചും ഉള്ള അവബോധം വര്‍ദ്ധിച്ചിരിക്കുകയാണ് അല്ലോ .,548
വേണം,നിറഞ്ഞ സൂര്യപ്രകാശവും പരന്ന കടല്‍ത്തീരവും തേടി ഉള്ള പ്രയാണത്തെ നാം വിലയിരുത്തേണ്ടത് ഈ ഭീകരശൈത്യത്തിന്റെ പശ്ചാത്തലത്തില്‍‍ വേണം .,142
വേണം,"പക്ഷേ , നമ്മുടെ കലാരൂപങ്ങളില്‍ താത്പര്യം ഉള്ളവര്ക്ക് അതു കണ്ടെത്താനും മനസ്സിലാക്കാനും അവസരം ഉണ്ടാക്കുകയും വേണം .",362
വേണം,ആന അടക്കം ഉള്ള വന്യമൃഗങ്ങള് ഇറങ്ങുന്ന വഴിയിലൂടെ പ്രകൃതിസൗന്ദര്യം നുകര്‍ന്ന് റാണിപുരത്ത് നിന്നും മാനിമലയിലേക്ക് ട്രക്കിങ് നടത്താന്‍ ഒന്നര മണിക്കൂറോളം വേണം .,467
വേണം,എന്നാല്‍ പ്രാഥമിസൗകര്യങ്ങളും വെടിപ്പും വേണം എന്ന നിര്‍ബന്ധം ആണ് പല ടൂറിസ്റ്റുകള്ക്കും ഉള്ളത് .,583
വേണം,മറിച്ച് നിശ്ചിതമായ ചില ഉപാധികളും വ്യവസ്ഥകളും ഇക്കാര്യത്തില്‍‍ സ്വീകരിച്ചു കൊണ്ട് വേണം ഇതിന് മുതിരേണ്ടത് .,830
വേണം,നാം ലക്ഷ്യം ഇട്ടിരിക്കുന്ന അമ്പതുലക്ഷം എന്നത് ആഗോള ടൂറിസംവിപണിയുടെ വളര്ച്ചയും ആയി തട്ടിച്ചുനോക്കുമ്പോള്‍ വളരെ നിസ്സാരം ആണ് എന്ന് വേണം പറയാന്‍ .,919
അവര്‍,മികച്ച സെല്‍ഫിക്ക് ആയി എന്ത് സാഹസത്തിന് മുതിരാനും അവര്‍ തയ്യാറ് ആയി തുടങ്ങി .,40
അവര്‍,അത് ആകട്ടെ അവര്‍ ജീവിക്കുന്ന ചുറ്റുപാടുകളില്‍ സര്‍വ്വസാധാരണം ആണ് താനും .,584
അവര്‍,"തങ്ങളുടെ തികച്ചും സ്വാഭാവികമായ സാമൂഹ്യമര്യാദകള്‍ , ആ പ്രദേശത്തുകാര്‍ക്ക് അത്ര സ്വീകാര്യം അല്ല എന്ന് അവര്‍ പലപ്പോഴും അറിയാറുപോലുമില്ല .",589
അവര്‍,കാലാവസ്ഥയ്ക്ക് അനുസൃതമായി വസ്ത്രധാരണം ചെയ്യുക എന്ന തത്വം മാത്രം ആണ് കടപ്പുറത്ത് അര്‍ദ്ധനഗ്നര്‍ ആയി കിടക്കുമ്പോള്‍ അവര്‍ പിന്തുടരുന്നത് .,591
അവര്‍,ബുക്കിങ് ഉദ്യോഗസ്ഥന്‍മാരെ കണ്ടപ്പോള്‍ അവര്‍ പറയുന്നത് അടുത്ത ട്രെയിനിലേ അത് കയറ്റിവിടാന്‍ പറ്റു എന്ന് ആണ് .,1243
അവര്‍,മുന്നോട്ട് പോകുന്നത് ബുദ്ധിപരം അല്ല എന്ന് അവര്‍ പറഞ്ഞു .,1965
പ്രധാന,മറ്റു പ്രധാന കര്‍ത്തവ്യങ്ങള് ഒക്കെ മറന്ന് ഇവര്‍ സെല്‍ഫിക്ക് ആയി സമയം ചെലവഴിക്കുന്നു .,34
