wordcontent,sentences,index
ಸಹ,ಪೊಲೀಸ್ ಪೇದೆಯೂ ಸಹ ಅಕ್ಷರ ಪ್ರಚಾರಕ್ಕೆ ಇಳಿದನು .,12
ಸಹ,ಪ್ರೌಢಶಾಲೆಯ ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಸಹ ಹಿಂದೆ ಉಳಿಯಲಿಲ್ಲ .,13
ಸಹ,' ಅಳಿಲು ಭಕ್ತಿ ಮಳಲು ಸೇವೆ ' ಎಂಬಂತೆ ಶಾಲಾ ಬಾಲಕರು ಸಹ ಯಥಾಶಕ್ತಿ ಓದುಬರೆಹ ಕಲಿಸಿದರು .,14
ಸಹ,ಗ್ರಾಮ ಗೌರವ ಸಮಾರಂಭಗಳಲ್ಲಿ ಸುತ್ತಮುತ್ತಲಿನ ಹಳ್ಳಿಯವರು ಸಹ ಪಾಲುಗೊಳ್ಳುತ್ತಿದ್ದರು .,151
ಹೇಗೆ,2 ) ಕಲಿತ ಓದನ್ನು ಮುಂದುವರಿಸಿದ್ದು ಹೇಗೆ ?,289
ಹೇಗೆ,ತಿಳಿಸಿದ ಹನ್ನೊಂದು ಮಂದಿ ಪೈಕಿ ಆರು ಮಂದಿ ಸಾಕ್ಷರರು ತಮ್ಮ ಜೀವನದಲ್ಲಿ ಸಾಕ್ಷರತೆಯನ್ನು ತಮ್ಮ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಗೆ ಬಳಸಿಕೊಂಡಿದ್ದಾರೆ ಎಂಬುದು ನಡೆಸಿದ ಅಧ್ಯಯನದಿಂದ ಗೊತ್ತಾಗಿದೆ .,329
ಹೇಗೆ,ಕಲಿತ ಓದುಬರೆಹವನ್ನು ತನ್ನ ಆರ್ಥಿಕ ಪ್ರಗತಿಗಾಗಿ ಹೇಗೆ ಬಳಸಬಹುದು ಎಂಬುದು ಪರಿಶೀಲಿಸಬೇಕಾದ ಅಂಶ .,372
ಹೇಗೆ,ಹೀಗೆ ಇರುವಾಗ ಹಳ್ಳಿಗಳ ಶಿಕ್ಷಣ ವ್ಯವಸ್ಥೆ ಉತ್ತಮಗೊಳ್ಳುವುದಾದರೂ ಹೇಗೆ ?,496
ಹೇಗೆ,"ಈ ಅಂಕಿ ಸಂಖ್ಯೆ ಪ್ರಯೋಜನ ಏನು ಎಂಬುದನ್ನಾಗಲಿ , ಈ ಹಣ ಹೇಗೆ ಖರ್ಚು ಆಯಿತು ಎಂಬುದನ್ನಾಗಲಿ ಯಾರೂ ಯೋಚಿಸುವುದಿಲ್ಲ , ಆದ್ದರಿಂದಲೇ ನಮ್ಮ ಯೋಜನೆಗಳು ನಿರೀಕ್ಷಿತ ಫಲ ಕೊಡುವುದಿಲ್ಲ .",573
ಹೇಗೆ,"ಹಲವಾರು ವರದಿಗಳ ಸಾರಾಂಶ ಆಗಿ , ವಯಸ್ಕರ ಶಿಕ್ಷಣವನ್ನು ಸ್ವಯಂಸೇವಾ ಸಂಸ್ಥೆಗಳು ಹೇಗೆ ಬೆಳೆಸಿಕೊಂಡು ಬಂದವು ಎಂಬುದು ಈ ಲೇಖನಗಳಲ್ಲಿ ಸ್ಪಷ್ಟ ಆಗುತ್ತದೆ .",604
ನಗದು,ಭಾರತದ ಪ್ರಧಾನ ನಗದು ಬೆಳೆಗಳಲ್ಲಿ ಅಡಿಕೆಯೂ ಒಂದು .,823
ನಗದು,ಪ್ರಾರಂಭದಲ್ಲಿ ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯು ಕೇವಲ ನಗದು ವ್ಯವಹಾರಗಳಿಗೆ ಮಾತ್ರ ಸೀಮಿತ ಆಗಿತ್ತು .,3289
ನಗದು,ಆದರೆ ನೂತನ ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯು ಕೇವಲ ನಗದು ವ್ಯವಹಾರಗಳ ಪರಿಶೋಧನೆ ಅಲ್ಲದೆ ಆಸ್ತಿ ಮತ್ತು ಜವಾಬ್ದಾರಿಗಳ ಪರಿಶೋಧನೆ ಹಾಗೂ ಸಂಸ್ಥೆಯು ತಯಾರಿಸಿದ ಲಾಭ ನಷ್ಟದ ಖಾತೆ ಮತ್ತು ಅಢಾವೆ ಪತ್ರಿಕೆಗಳು ಎಷ್ಟರ ಮಟ್ಟಿಗೆ ಸಂಸ್ಥೆಯ ಹಣಕಾಸಿನ ನಿಜಸ್ಥಿತಿಯನ್ನು ಸೂಚಿಸುತ್ತವೆ ಎಂಬುದನ್ನು ಕಂಡುಹಿಡಿಯುವುದಾಗಿದೆ .,3291
ನಗದು,ಈ ಬದಲಾವಣೆಯು ಬ್ಯಾಂಕುಗಳ ನಗದು ಹಣದ ಪ್ರಮಾಣ ಮತ್ತು ಅವು ನೀಡುವ ಸಾಲದ ಗಾತ್ರವನ್ನೂ ಪರಿವರ್ತಿಸುತ್ತದೆ .,3667
ನಗದು,"ನಗದು ಪುಸ್ತಕ , ಖರೀದಿ ಮತ್ತು ವಿಕ್ರಯ ಪುಸ್ತಕಗಳ ಬೇರೀಜನ್ನು ಸರಿಯಾಗಿ ಮಾಡಿದೆಯೋ ಮತ್ತು ಅವುಗಳನ್ನು ತಾಳೆಪಟ್ಟಿಯಲ್ಲಿ ತೋರಿಸಲಾಗಿದೆಯೋ ಎಂಬುದನ್ನು ಪರೀಕ್ಷಿಸುವುದು .",3735
ನಗದು,ಏಕೆಂದರೆ ಅಲ್ಲಿ ಸ್ವತಃ ಮಾಲಿಕನೇ ನಗದು ಹಣದ ವ್ಯವಹಾರಗಳನ್ನು ಮಾಡುತ್ತಾನೆ .,3747
ಕಾಗದದ,"ಗೊಂಬೆಗಳ ಜೋಡಣೆಗೆ ಮಣ್ಣು , ಸಗಣಿ , ಮರದ ಪುಡಿ , ಮರ , ಕಾಗದದ ಚೂರುಗಳನ್ನು ಅಂಟಿನೊಡನೆ ಸೇರಿಸಿ ಗೊಂಬೆಗಳನ್ನು ತಯಾರಿಸುತ್ತಿದ್ದರು .",1041
ಕಾಗದದ,ಕಾಗದದ ಪ್ರಮಿತಿಯಲ್ಲಿ ಒಳ್ಳೆಯ ಹಣ ಮತ್ತು ಕೆಟ್ಟ ಹಣ ಚಲಾವಣೆಯಲ್ಲಿ ಇರುವಾಗ ಜನರು ಹೊಸ ನೋಟುಗಳನ್ನು ಸಂಗ್ರಹಿಸುತ್ತ ಹಳೆಯ ನೋಟುಗಳನ್ನೇ ವ್ಯವಹಾರದಲ್ಲಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ .,3420
ಕಾಗದದ,ಕಾಗದದ ನೋಟುಗಳು ಬಳಕೆಯಲ್ಲಿ ಇದ್ದರೆ ಅವುಗಳನ್ನು ಬೆಳ್ಳಿಯ ನಾಣ್ಯಗಳಿಗೆ ಪರಿವರ್ತಿಸಬಹುದಾಗಿರುತ್ತದೆ .,3434
ಕಾಗದದ,ಸುವರ್ಣ ಪ್ರಮಿತಿಯಲ್ಲಿ ಕಾಗದದ ನೋಟುಗಳು ಮತ್ತು ಸಹಾಯಕ ನಾಣ್ಯಗಳು ಚಲಾವಣೆಯಲ್ಲಿ ಇದ್ದರೂ ಸಹ ಅವುಗಳನ್ನು ಒಂದು ನಿರ್ದಿಷ್ಟ ದರದಲ್ಲಿ ಚಿನ್ನದ ನಾಣ್ಯಗಳಿಗೆ ಪರಿವರ್ತಿಸಬಹುದಾಗಿರುತ್ತದೆ .,3443
ಕಾಗದದ,ಚಲಾವಣೆಯಲ್ಲಿ ಇದ್ದ ಕಾಗದದ ನೋಟುಗಳನ್ನು ಚಿನ್ನದ ಗಟ್ಟಿಗಳಿಗೆ ಪರಿವರ್ತಿಸಬಹುದಾಗಿತ್ತು .,3454
ಕಾಗದದ,ಚಿನ್ನದ ಬೆಂಬಲ ಇಲ್ಲದೆ ಬೃಹತ್ ಪ್ರಮಾಣದ ಕಾಗದದ ನೋಟುಗಳನ್ನು ಚಲಾವಣೆಗೆ ತಂದರೆ ಅದು ಹಣದುಬ್ಬರ ಮತ್ತು ಬೆಲೆ ಏರಿಕೆಯ ಸಮಸ್ಯೆಗಳಿಗೆ ಕಾರಣ ಆಗುತ್ತಿದ್ದಿತು .,3460
ಜೊತೆಗೆ,ಇದರಿಂದ ಆ ಹಳ್ಳಿಯವರಿಗೂ ಮತ್ತು ನೆರೆಯ ಗ್ರಾಮಗಳಿಗೂ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯದ ಯಶಸ್ಸು ಮನವರಿಕೆ ಆಗುವುದು ಜೊತೆಗೆ ಮುಂದುವರಿಯಲು ಪ್ರೋತ್ಸಾಹ ದೊರೆತಂತೆ ಆಗುವುದು .,145
ಜೊತೆಗೆ,ಜೊತೆಗೆ ತಮ್ಮ ಗ್ರಾಮದಲ್ಲೂ ಸಹ ಇದೇ ಕಾರ್ಯಕ್ರಮವನ್ನು ಏಕೆ ಶುರು ಮಾಡಬಾರದು ಎಂಬ ಉತ್ಸಾಹ ಅವರಲ್ಲಿ ಮೂಡುವುದು .,161
ಜೊತೆಗೆ,ಓದು ಬರೆಹದ ಅವಶ್ಯಕತೆ ಅವರಿಗೆ ಅಷ್ಟಾಗಿ ಕಾಣಬರಲಿಲ್ಲ ಜೊತೆಗೆ ಅವರಿಗೆ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗಲು ಸಾಕಷ್ಟು ಸಮಯ ಇಲ್ಲ .,172
ಜೊತೆಗೆ,ನೋಡಲು ಆಕರ್ಷಕ ಆಗಿರಲಿಲ್ಲ ಜೊತೆಗೆ ವಿಚಾರಗಳು ಮನಸ್ಸಿಗೆ ಹಿಡಿಸುವಂತಹ ಪೂರಕವಾದ ಚಿತ್ರಗಳು ಇರಲಿಲ್ಲ .,246
ಜೊತೆಗೆ,ಜೊತೆಗೆ ಸೂಕ್ತ ಸೌಲಭ್ಯಗಳನ್ನು ಒದಗಿಸಿದಲ್ಲಿ ನವಸಾಕ್ಷರರ ಪೈಕಿ ಕೆಲವರಾದರೂ ತಾವು ಕಲಿತ ಓದು ಬರೆಹವನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಮುಂದುವರಿಸುವರು .,281
ಜೊತೆಗೆ,ಜೊತೆಗೆ ಆ ಊರಿನಲ್ಲಿ ಆ ಕಾಲಕ್ಕೆ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಇರಲಿಲ್ಲ .,334
ಅವರ,"ಅವರ ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು .",21
ಅವರ,ಆದ್ದರಿಂದ ಅವರ ಮಾತಿಗೆ ಬೆಲೆ ಬಂದಿತು .,148
ಅವರ,ಆದರೆ ಅವರ ಮಕ್ಕಳಿಗೆ ಉನ್ನತ ಮಟ್ಟದ ಶಿಕ್ಷಣವನ್ನು ಮುಫತ್ತಾಗಿ ನೀಡಲು ವ್ಯವಸ್ಥೆ ಮಾಡಬೇಕು .,222
ಅವರ,2 ಒದಗಿಸಿದ ಸಾಹಿತ್ಯದ ಪೈಕಿ ಅನೇಕವು ಕಲಿತವರ ಮಟ್ಟಕ್ಕೆ ಇರಲಿಲ್ಲ ಹಾಗೂ ಅವರ ಅಭಿರುಚಿಗೆ ಅನುಗುಣ ಆಗಿರಲಿಲ್ಲ .,244
ಅವರ,"ಅವರಿಗೆ ಅವರ ಕೆಲಸ ಕಾರ್ಯಗಳೇ ಹೆಚ್ಚು , ಹೀಗಾಗಿ ಅವರು ಪ್ರಸಾರ ಕಾರ್ಯಕ್ರಮದ ಉಸ್ತುವಾರಿ ನೋಡಲಾರರು .",263
ಅವರ,"ಅವರ ಪೈಕಿ 139 ಮಂದಿ ಗಂಡಸರು , 56 ಮಂದಿ ಹೆಂಗಸರು , ಗಂಡಸರು 47 ; ಹೆಂಗಸರು 11 ಒಟ್ಟು 58 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು .",284
ಆಗಿರುತ್ತದೆ,ಅಡಿಕೆಯ ಹೊಂಬಾಳೆ ದೋಣಿ ಆಕಾರದ ಆವರಣ ಪತ್ರದಿಂದ ಆವೃತ ಆಗಿರುತ್ತದೆ .,885
ಆಗಿರುತ್ತದೆ,ಆ ಆವರಣಪತ್ರ ಬಹಳ ತೆಳು ಆಗಿರುತ್ತದೆ .,886
ಆಗಿರುತ್ತದೆ,ನೀವು ವಾಪಸ್ಸು ಬರುವ ವೇಳೆಗೆ ಬಿಸಿ ಬಿಸಿ ಊಟ ಸಿದ್ಧ ಆಗಿರುತ್ತದೆ .,1981
ಆಗಿರುತ್ತದೆ,ಎಲ್ಲಿಂದಲೋ ಸ್ರವಿಸುವ ನೀರಿನಿಂದ ಈ ಲಿಂಗ ಸದಾ ಒದ್ದೆ ಆಗಿರುತ್ತದೆ .,2104
ಆಗಿರುತ್ತದೆ,3) ಖುದ್ದು ದಾಸ್ತಾನನ್ನು ದಾಖಲೆಯ ಅಂಕಿಗಳ ಒಡನೆ ಆಗಿಂದಾಗ್ಗೆ ಪರೀಕ್ಷಿಸುವುದು ಅನುಕೂಲಕರ ಆಗಿರುತ್ತದೆ .,2406
ಆಗಿರುತ್ತದೆ,"ಈ ಸಂಕೇತಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಎಲ್ಲರಿಗೂ ಅರ್ಥ ಆಗದ ಭಾಷೆ ಆಗಿದ್ದು , ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ಇರುವ ಸಿಬ್ಬಂದಿ , ಕೊಳ್ಳುವ ವಿಭಾಗದ ಸಿಬ್ಬಂದಿ ಮತ್ತು ತಯಾರಿಕಾ ವಿಭಾಗದ ಸಿಬ್ಬಂದಿಗಳಿಗೆ ರೂಢಿ ಆಗಿರುತ್ತದೆ .",2463
ಕಾರ್ಯ,ಈ ಕಾರ್ಯ ನಿರ್ವಹಿಸುವಲ್ಲಿ ಹಳ್ಳಿಗಳ ಮಧ್ಯೆ ಸ್ಪರ್ಧಾ ಮನೋಭಾವ ಕಂಡುಬಂದಿತು .,40
ಕಾರ್ಯ,ಸತಾರ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಡೆದ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಮೆಚ್ಚುವಂತಹದು .,43
ಕಾರ್ಯ,ಆ ಹಳ್ಳಿಯಲ್ಲಿ ನಡೆಸಿದ ಕಾರ್ಯ ಮುಂದಿನ ಬೃಹತ್ ಯೋಜನೆಗೆ ಆಧಾರ ಆಯಿತು .,47
ಕಾರ್ಯ,17-4-1961 ರಂದು ಇಡೀ ರಾಜ್ಯದ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಆರಂಭ ಆಯಿತು .,53
ಕಾರ್ಯ,ಆದರೆ ಆ ಸಾಲಿನಲ್ಲಿ ನಿರೀಕ್ಷಿಸಿದಷ್ಟು ಕಾರ್ಯ ನಡೆಯಲಿಲ್ಲ .,59
ಕಾರ್ಯ,"ಆದಕಾರಣ , ಅವರು ಒಂದೆರಡು ಹಳ್ಳಿಗಳಲ್ಲಿ ಆದರೂ ನಡೆಯುವ ಅಕ್ಷರ ಪ್ರಚಾರ ಕಾರ್ಯ ಕ್ರಮದಲ್ಲಿ ನೇರವಾಗಿ ಆಸಕ್ತಿ ವಹಿಸಬೇಕು .",66
ಕಾಲದಲ್ಲಿ,ಅವು ಅಪವಾದಗಳೇ ಹೊರತು ಒಂದು ಕಾಲದಲ್ಲಿ ಇದ್ದಂತೆ ಜೀವನ ವಿಧಾನ ಆಗಿಲ್ಲ .,587
ಕಾಲದಲ್ಲಿ,ಯಾವುದು ಆ ಕಾಲದಲ್ಲಿ ' ಸೇವೆ ' ಎನ್ನಿಸಿಕೊಂಡು ಇತ್ತೊ ಅದು ಈಗ ' ಕರ್ಮ ' ಆಗಿದೆ !,595
ಕಾಲದಲ್ಲಿ,ಶ್ರೀ ನಾಗಪ್ಪನವರ ಈ ಪುಸ್ತಕ ಓದುತ್ತಿರುವಾಗ ಕಳೆದುಹೋದ ಕಾಲದಲ್ಲಿ ಜನರು ವಯಸ್ಕರ ಶಿಕ್ಷಣದ ಬಗೆಗೆ ತಳೆದಿದ್ದ ನಿಸ್ವಾರ್ಥ ಮನೋಭಾವವನ್ನೂ ಇಂದಿನ ದುರವಸ್ಥೆಗಳನ್ನೂ ತೌಲನಿಕವಾಗಿ ನೋಡಬಹುದು .,625
ಕಾಲದಲ್ಲಿ,ಯುದ್ಧ ಕಾಲದಲ್ಲಿ ದೇಶಕ್ಕೆ ಹೆಚ್ಚಿನ ಹಣದ ಅವಶ್ಯಕತೆ ಇರುತ್ತದೆ .,1153
ಕಾಲದಲ್ಲಿ,ಇದೇ ಕಾಲದಲ್ಲಿ ವಿದೇಶಿ ರಾಷ್ಟ್ರಗಳು ಹೆಚ್ಚಿನ ಲಾಭ ಪಡೆಯಲು ತಮ್ಮ ವಸ್ತುಗಳನ್ನು ಹಣದುಬ್ಬರ ಇರುವ ನಮ್ಮ ದೇಶಕ್ಕೆ ರಫ್ತು ಮಾಡುತ್ತವೆ .,1227
ಕಾಲದಲ್ಲಿ,ಬಿಚ್ಚುಗತ್ತಿ ಭರ್ಮಣ್ಣ ನಾಯಕರ ಕಾಲದಲ್ಲಿ ಕಟ್ಟಿದ ಮುರಘ ರಾಜೇಂದ್ರಶ್ರೀ ಗದ್ದುಗೆ ಇದೆ .,1395
ಮಾಡುವ,"ಜಮೀನಿನ ವಿಸ್ತೀರ್ಣ ಪಾವತಿ ಮಾಡಬೇಕಾದ ಕಂದಾಯ , ತಂಬಾಕು ಮತ್ತು ಬೀಡಿಗೆ ವೆಚ್ಚ ಮಾಡುವ ಹಣ ಎಷ್ಟು ಎಂಬುವುದು ನವಸಾಕ್ಷರರಿಗೆ ಇವೆಲ್ಲದರ ಮಾಹಿತಿ ಉಂಟು .",121
ಮಾಡುವ,7 ಪ್ರತೀ ಕುಟುಂಬದಲ್ಲಿ ಇರುವ ನಿರಕ್ಷರಕುಕ್ಷಿಗಳನ್ನು ಅಕ್ಷರಸ್ಥರನ್ನಾಗಿ ಮಾಡುವ ಹೊಣೆ ಆಯಾ ಕುಟುಂಬದ ಯಜಮಾನರಿಗೆ ಸೇರಿದ್ದು .,194
ಮಾಡುವ,ಆದ್ದರಿಂದ ಅವರು ಕೆಲಸ ಮಾಡುವ ಸ್ಥಳಗಳಲ್ಲಿ ಉಳಿಯಲು ಅವಕಾಶ ಇಲ್ಲ .,231
ಮಾಡುವ,ಹೀಗಾಗಿ ಅವರು ಕೆಲಸ ಮಾಡುವ ಗ್ರಾಮಗಳಲ್ಲಿ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಸೇವೆಯನ್ನು ಮಾಡಲಾರರು .,232
ಮಾಡುವ,ಆದ್ದರಿಂದ ಅವರು ಕೆಲಸ ಮಾಡುವ ಗ್ರಾಮಗಳಲ್ಲಿ ವಾಸಿಸಲು ಮನೆಗಳನ್ನು ಒದಗಿಸುವುದು ಒಳ್ಳೆಯದು .,233
ಮಾಡುವ,"ಮಹಾರಾಷ್ಟ್ರದ ಸತಾರ , ಸಾಂಗ್ಲಿ , ಪೂನ ಜಿಲ್ಲೆಗಳ ಕೆಲವು ಹಳ್ಳಿಗಳಿಗೆ ಭೇಟಿ ಕೊಟ್ಟು ಮೌಲ್ಯ ಮಾಪನ ಮಾಡುವ ಕಾರ್ಯ ನಡೆದಿದ್ದು ಕೇವಲ 12 ದಿನಗಳು .",267
ದೊಡ್ಡ,ದಟ್ಟ ಅರಣ್ಯದಲ್ಲಿ ಸಿಗುವ ಬೆಟ್ಟ ಗುಡ್ಡಗಳಲ್ಲಿ ದೊಡ್ಡ ದೊಡ್ಡ ಬಂಡೆಗಳನ್ನು ಹತ್ತಿ ಇಳಿಯುವ ಹವ್ಯಾಸ ಇದ್ದವರು ವಿಹಾರದ ವೇಳೆ ಟ್ರೆಕ್ಕಿಂಗ್ ಅನುಭವವನ್ನು ಸಹ ಪಡೆಯಬಹುದು .,3
ದೊಡ್ಡ,"ಅಲ್ಲಿ ದೊಡ್ಡ ಹಿಡುವಳಿಗಳು ಕಡಿಮೆ , ಸುಧಾರಿಸಿದ ಬೇಸಾಯ ಪದ್ಧತಿಯನ್ನು ಅನುಸರಿಸುವವರು ವಿರಳ .",295
ದೊಡ್ಡ,ಆದ್ದರಿಂದಲೇ ಭಾರತ ಸರ್ಕಾರದವರು 1978-79ರಲ್ಲಿ ರಾಷ್ಟ್ರೀಯ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕಾರ್ಯಕ್ರಮವನ್ನು ದೊಡ್ಡ ಪ್ರಮಾಣದಲ್ಲಿ ಅನುಷ್ಠಾನಗೊಳಿಸಲು ಯೋಜಿಸಿದರು .,514
ದೊಡ್ಡ,ಈ ದೇವಾಲಯದ ದಕ್ಷಿಣ ದ್ವಾರದ ಎದುರು ಒಂದು ದೊಡ್ಡ ಕಲ್ಲಿನ ದೀಪ ಸ್ತಂಭ ಇದೆ .,1476
ದೊಡ್ಡ,ಮಹಾನವಮಿ ದಿಬ್ಬವು ಕೃಷ್ಣದೇವರಾಯನು ಒರಿಸ್ಸಾದ ಮೇಲೆ ಮಾಡಿದ ಯುದ್ಧದಲ್ಲಿ ಜಯಶೀಲನಾಗಿ ಬಂದಾಗ ಕಟ್ಟಿಸಿದ ದೊಡ್ಡ ಶಿಲಾವೇದಿಕೆ .,1526
ದೊಡ್ಡ,ವಿಜಯ ವಿಠಲ ಸ್ವಾಮಿಯ ದೇವಾಲಯದ ಮುಖ್ಯದ್ವಾರದ ಮುಂದೆ ಒಂದು ದೊಡ್ಡ ಬಜಾರಿನ ಅವಶೇಷಗಳು ಹರಡಿ ಹೋಗಿವೆ .,1560
ಪ್ರಮಾಣದಲ್ಲಿ,ಒಟ್ಟು ಸಾಕ್ಷರರು 4245.143.9 ಸ್ಪಲ್ಪ ಪುನರಭ್ಯಾಸದಿಂದ ಸಾಕ್ಷರರು ಆಗಬಲ್ಲವರು 43.534.138.0 ಅನಕ್ಷರತೆಗೆ ಜಾರಿದವರು 14.520.518.1 ಗಂಡಸರಿಗಿಂತ ಹೆಚ್ಚು ಪ್ರಮಾಣದಲ್ಲಿ ಸಾಕ್ಷರತೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವರು .,108
ಪ್ರಮಾಣದಲ್ಲಿ,ಆದ್ದರಿಂದಲೇ ಭಾರತ ಸರ್ಕಾರದವರು 1978-79ರಲ್ಲಿ ರಾಷ್ಟ್ರೀಯ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕಾರ್ಯಕ್ರಮವನ್ನು ದೊಡ್ಡ ಪ್ರಮಾಣದಲ್ಲಿ ಅನುಷ್ಠಾನಗೊಳಿಸಲು ಯೋಜಿಸಿದರು .,514
ಪ್ರಮಾಣದಲ್ಲಿ,ಅಂದರೆ ಯಾವ ಪ್ರಮಾಣದಲ್ಲಿ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೆಲಸ ಸಾಗಿದೆ ಎಂಬುದನ್ನು ಒಂದು ರೀತಿಯಲ್ಲಿ ತಿಳಿಯಬಹುದು .,657
ಪ್ರಮಾಣದಲ್ಲಿ,ಖರ್ಚು ಆದ ಹಣಕ್ಕೆ ಸಾಕಷ್ಟು ಪ್ರಮಾಣದಲ್ಲಿ ಕೆಲಸ ನಡೆದಿದೆಯೆ ?,690
ಪ್ರಮಾಣದಲ್ಲಿ,ಪ್ರಾರಂಭದಲ್ಲಿ ಈ ಸಂಸ್ಥೆ ಸಣ್ಣ ಪ್ರಮಾಣದಲ್ಲಿ ಅಕ್ಷರ ಪ್ರಚಾರ ಕೇಂದ್ರವನ್ನು ಪ್ರಾರಂಭಿಸಿತು .,729
ಪ್ರಮಾಣದಲ್ಲಿ,"ಉತ್ಪಾದನಾ ಕಾರ್ಯಕ್ಕೆ ಮುಖ್ಯವಾಗಿ ಕಚ್ಚಾವಸ್ತುಗಳು , ಒಳ್ಳೆಯ ಯಂತ್ರಗಳು , ದಕ್ಷತೆ ಮತ್ತು ಪರಿಶ್ರಮ ಸಾಕಷ್ಟು ಪ್ರಮಾಣದಲ್ಲಿ ಬೇಕು .",1164
ವಿವಿಧ,ವಿಷಯ ಸಂಗ್ರಹಿಸಲು ಪ್ರಶ್ನಾವಳಿಯನ್ನು ತಯಾರಿಸಿ ವಿವಿಧ ಹಂತದ ಅಧಿಕಾರಿಗಳಿಗೆ ರವಾನಿಸಿದರು .,95
ವಿವಿಧ,ಪ್ರಸಕ್ತ ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂನ ಯಶಸ್ಸು ವಿವಿಧ ಇಲಾಖೆಗಳು ಕೂಡಿ ಸೇವೆ ಸಲ್ಲಿಸಿದ ಫಲ .,200
ವಿವಿಧ,"ಕೆಲವು ಕಡೆಗಳಲ್ಲಿ ವಿವಿಧ ಇಲಾಖೆಯ ಅಧಿಕಾರಿಗಳು , ಸಮಾಜ ಕಾರ್ಯಕರ್ತರು , ಮಹಿಳಾಮಂಡಳಿ , ಯುವಕಮಂಡಳಿ , ಪಂಚಾಯತಿ ಸಮಿತಿ ಮತ್ತು ಪಂಚಾಯತಿ ಸದಸ್ಯರು ಗ್ರಾಮೀಣರಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಯ ವಿಚಾರದಲ್ಲಿ ಜಾಗೃತಿ ಮೂಡಿಸಿರುವರು .",201
ವಿವಿಧ,ಮೇಲೆ ಹೇಳಿದಂತೆ ವಿವಿಧ ಇಲಾಖೆಗಳು ಕಲಿಯುವವರನ್ನು ಸಂಘಟಿಸಲು ಹೆಚ್ಚು ಪ್ರಯತ್ನ ಮಾಡಿವೆ .,211
ವಿವಿಧ,ಅಂತಹ ಸಾಹಿತ್ಯ ವಿವಿಧ ಇಲಾಖೆಗಳ ಸಹಕಾರದಿಂದ ರಚಿಸಿದ್ದು ಆಗಿರಬೇಕು .,217
ವಿವಿಧ,ಆದ್ದರಿಂದ ಸಿಬ್ಬಂದಿವರ್ಗವನ್ನು ಹೆಚ್ಚಿಸಬೇಕು ಮತ್ತು ಕಾರ್ಯಕ್ರಮದ ಹಿತದೃಷ್ಟಿಯಿಂದ ವಿವಿಧ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಅಧಿಕಾರಿಗಳ ಜವಾಬ್ದಾರಿಯನ್ನು ನಿಗದಿಪಡಿಸಬೇಕು .,265
ಅಲ್ಲದೆ,ಇದು ಅಲ್ಲದೆ 1980ರ ದಶಕದಲ್ಲಿ ಬೆಂಗಳೂರಿನಲ್ಲಿ ನಡೆದ ಸಾರ್ಕ್ ಶೃಂಗ ಸಭೆಯ ಸಮ್ಮೇಳನಕ್ಕೆ ಆಗಮಿಸಿದ ಅತೀ ಗಣ್ಯರು ಸಹ ನಂದಿಯಲ್ಲಿ ತಂಗಿದ್ದರು .,6
ಅಲ್ಲದೆ,"ಇವರ ಪುಸ್ತಕಗಳನ್ನು ಪ್ರಸಿದ್ಧ ಪ್ರಕಾಶಕರೇ ಅಲ್ಲದೆ ವಿಶ್ವವಿದ್ಯಾನಿಲಯಗಳು , ಸಾಹಿತ್ಯ ಪರಿಷತ್ತು ಮೊದಲಾದ ಪ್ರತಿಷ್ಠಿತ ಸಂಸ್ಥೆಗಳೂ ಪ್ರಕಟಿಸಿವೆ .",638
ಅಲ್ಲದೆ,ಅಲ್ಲದೆ ನಿರುದ್ಯೋಗ ಹೆಚ್ಚುತ್ತದೆ .,1213
