,temp,sentid,word,tag
59651,59651,5039,saMkrAma,O
59652,59652,5039,Sakwini,O
59653,59653,5039,kolpoyeMwavarakU,O
59654,59654,5039,anuvEna,O
59655,59655,5039,moVkkamIxa,O
59656,59656,5039,parIkRalu,O
59657,59657,5039,jarupuwAru,O
59658,59658,5039,.,O
59659,59659,5040,I,O
59660,59660,5040,parIkRaxvArA,O
59661,59661,5040,vEras,B-NETE
59662,59662,5040,vilInawa,O
59663,59663,5040,aMwimasWAnamu,O
59664,59664,5040,weVlusukovaccu,O
59665,59665,5040,.,O
59666,59666,5041,oVka,O
59667,59667,5041,vEras,B-NETE
59668,59668,5041,vilInamu,O
59669,59669,5041,aMwimasWAnamu,O
59670,59670,5041,niRpawwi,O
59671,59671,5041,vaxxa,O
59672,59672,5041,uMte,O
59673,59673,5041,",",O
59674,59674,5041,xAnini,O
59675,59675,5041,vivikwaM,O
59676,59676,5041,cesi,O
59677,59677,5041,pariSuxXa,O
59678,59678,5041,cAlA,O
59679,59679,5041,kaRtawaramEna,O
59680,59680,5041,pani,O
59681,59681,5041,ani,O
59682,59682,5041,arXaM,O
59683,59683,5041,cesukovaccu,O
59684,59684,5041,.,O
59685,59685,5042,palcani,O
59686,59686,5042,godalugala,O
59687,59687,5042,parIkRanAlYikalo,B-NETE
59688,59688,5042,pariRkqwarasAnni,O
59689,59689,5042,wIsukoVni,O
59690,59690,5042,10,B-NEM
59691,59691,5042,nimuRAlanuMdi,I-NEM
59692,59692,5042,avaXulalo,B-NETE
59693,59693,5042,(,O
59694,59694,5042,range,B-NETE
59695,59695,5042,),O
59696,59696,5042,viviXa,O
59697,59697,5042,uRNograwalaku,O
59698,59698,5042,prawyakRIkaraNaM,O
59699,59699,5042,ceswAru,O
59700,59700,5042,.,O
59701,59701,5043,parIkRanAlYikanu,O
59702,59702,5043,jalawApakaM,O
59703,59703,5043,lo,O
59704,59704,5043,uMci,O
59705,59705,5043,",",O
59706,59706,5043,WeVrmAmItar,B-NETE
59707,59707,5043,balb,O
59708,59708,5043,parIkRanAlYikaloni,O
59709,59709,5043,rasaMlo,O
59710,59710,5043,uMci,O
59711,59711,5043,",",O
59712,59712,5043,kAvalasina,O
59713,59713,5043,uRNograwanu,O
59714,59714,5043,niyaMwraNa,O
59715,59715,5043,ceswAru,O
59716,59716,5043,.,O
59717,59717,5044,anaMwaraM,O
59718,59718,5044,",",O
59719,59719,5044,parIkRanAlYikanu,O
59720,59720,5044,callabarici,O
59721,59721,5044,",",O
59722,59722,5044,anuvEna,O
59723,59723,5044,moVkkalamIxa,O
59724,59724,5044,aMwarniveSanaM,O
59725,59725,5044,ceswAru,O
59726,59726,5044,.,O
59727,59727,5045,I,O
59728,59728,5045,parIkRaxvArA,O
59729,59729,5045,vEras,B-NETE
59730,59730,5045,uRNakriyAhIna,O
59731,59731,5045,sWAnamu,O
59732,59732,5045,gamaniMcavaccu,O
59733,59733,5045,.,O
59734,59734,5046,5,B-NEM
59735,59735,5046,digrIla,I-NEM
59736,59736,5046,vyavaXiwo,O
59737,59737,5046,45,B-NEN
59738,59738,5046,nuMdi,O
59739,59739,5046,80,B-NEM
59740,59740,5046,digri,I-NEM
59741,59741,5046,varakU,O
59742,59742,5046,sAXAraNaMgA,O
59743,59743,5046,I,O
59744,59744,5046,parIkRa,O
59745,59745,5046,jarupuwAru,O
59746,59746,5046,.,O
59747,59747,5047,I,O
59748,59748,5047,viXaMgA,O
59749,59749,5047,aneka,O
59750,59750,5047,vEras,B-NETE
59751,59751,5047,uRNakriyahIna,O
59752,59752,5047,sWAnamu,O
59753,59753,5047,viviXa,O
59754,59754,5047,uRNograwalavaxxa,O
59755,59755,5047,uMtuMxani,O
59756,59756,5047,.,O
59757,59757,5048,11,O
59758,59758,5048,-,O
59759,59759,5048,awyaXika,O
59760,59760,5048,vEras,B-NETE
59761,59761,5048,I,O
59762,59762,5048,sWAnamu,O
59763,59763,5048,50,B-NEM
59764,59764,5048,-,I-NEM
59765,59765,5048,60,I-NEM
59766,59766,5048,digri,I-NEM
59767,59767,5048,c,O
59768,59768,5048,maXyalo,O
59769,59769,5048,unnatlu,O
59770,59770,5048,weVliyavacciMxi,O
59771,59771,5048,.,O
59772,59772,5049,vEras,B-NETE
59773,59773,5049,vivikwaMcesi,O
59774,59774,5049,",",O
59775,59775,5049,pariSuxXa,O
59776,59776,5049,paracadaM,O
59777,59777,5049,muKyamEna,O
59778,59778,5049,mUduxaSalalo,O
59779,59779,5049,jaruguwuMxi,O
59780,59780,5049,.,O
59781,59781,5050,moVxatixi,O
59782,59782,5050,awiWeyi,O
59783,59783,5050,nuMdi,O
59784,59784,5050,vEras,B-NETE
59785,59785,5050,uMde,O
59786,59786,5050,rasAnni,O
59787,59787,5050,piMdadaM,O
59788,59788,5050,,
59789,59789,5050,reVMdavaxi,O
59790,59790,5050,apariRkqwarasAnni,O
59791,59791,5050,pariRkqwa,O
59792,59792,5050,paracadaM,O
59793,59793,5050,,
59794,59794,5050,mUdavaxi,O
59795,59795,5050,rasaM,O
59796,59796,5050,nuMdi,O
59797,59797,5050,pariSuxXamEna,O
59798,59798,5050,vEras,B-NETE
59799,59799,5050,vivikwaM,O
59800,59800,5050,ceyadaM,O
59801,59801,5050,.,O
59802,59802,5051,weVguluku,O
59803,59803,5051,lonEna,O
59804,59804,5051,Akulanu,O
59805,59805,5051,10,B-NEN
59806,59806,5051,digri,I-NEN
59807,59807,5051,c,O
59808,59808,5051,vaxxa,O
59809,59809,5051,GanIBaviMpa,O
59810,59810,5051,ceswe,O
59811,59811,5051,rasAnni,O
59812,59812,5051,piMdadaMlo,B-NETE
59813,59813,5051,sahAyakAri,O
59814,59814,5051,avuwuMxi,O
59815,59815,5051,.,O
59816,59816,5052,cinna,O
59817,59817,5052,parimANaMlo,O
59818,59818,5052,rasAnni,O
59819,59819,5052,wayAru,O
59820,59820,5052,cesukoVneMxuku,O
59821,59821,5052,poVwramu,O
59822,59822,5052,",",O
59823,59823,5052,kalvamu,O
59824,59824,5052,saripowAyi,O
59825,59825,5052,.,O
59826,59826,5053,peVxxa,O
59827,59827,5053,eVwwuna,O
59828,59828,5053,rasaM,O
59829,59829,5053,piMdavaleVnaMte,O
59830,59830,5053,cUrNaMcese,O
59831,59831,5053,yaMwrAlanu,O
59832,59832,5053,",",O
59833,59833,5053,mAMsAnni,O
59834,59834,5053,sanna,O
59835,59835,5053,mukkalucese,O
59836,59836,5053,yaMwrAlanu,O
59837,59837,5053,upayogiswAru,O
59838,59838,5053,.,O
59839,59839,5054,ayiwe,O
59840,59840,5054,I,O
59841,59841,5054,viXaMgA,O
59842,59842,5054,piMdina,O
59843,59843,5054,apariRkqwarasaMlo,O
59844,59844,5054,vEras,B-NETE
59845,59845,5054,reNuvule,O
59846,59846,5054,kAkuMdA,O
59847,59847,5054,awiXeyiki,O
59848,59848,5054,ceVMxina,O
59849,59849,5054,rEbosom,B-NETE
59850,59850,5054,",",O
59851,59851,5054,hariwa,B-NETE
59852,59852,5054,reNuvulu,I-NETE
59853,59853,5054,",",O
59854,59854,5054,protIn,O
59855,59855,5054,",",O
59856,59856,5054,wvacapu,O
59857,59857,5054,wunakalu,O
59858,59858,5054,pUrwikaNAlu,O
59859,59859,5054,kaNAlaloni,O
59860,59860,5054,nixrAvaNIya,O
59861,59861,5054,protIn,O
59862,59862,5054,moVxalayinavi,O
59863,59863,5054,kalisi,O
59864,59864,5054,uMtAyi,O
59865,59865,5054,.,O
59866,59866,5055,awi,O
59867,59867,5055,Xeyiki,O
59868,59868,5055,ceVMxina,O
59869,59869,5055,anavasarapu,O
59870,59870,5055,BAgAlanniMtinI,O
59871,59871,5055,rasaMnuMdi,O
59872,59872,5055,wIsiveseMxuku,O
59873,59873,5055,wakkuva,O
59874,59874,5055,vegapu,O
59875,59875,5055,keMxrAvasaraNamu,O
59876,59876,5055,upayogiswAru,O
59877,59877,5055,.,O
59878,59878,5056,xInini,O
59879,59879,5056,3000,B-NEN
59880,59880,5056,nuMdi,O
59881,59881,5056,10000,B-NEM
59882,59882,5056,RPM,I-NEM
59883,59883,5056,vaxxa,O
59884,59884,5056,10,B-NEM
59885,59885,5056,nimuRAlu,I-NEM
59886,59886,5056,uMciwe,O
59887,59887,5056,vEras,B-NETE
59888,59888,5056,peVxxa,O
59889,59889,5056,vEna,O
59890,59890,5056,BAgAlannitinI,O
59891,59891,5056,rasaM,O
59892,59892,5056,nuMdi,O
59893,59893,5056,veruceswuMxi,O
59894,59894,5056,.,O
59895,59895,5057,vadapowa,O
59896,59896,5057,kAgiwamu,O
59897,59897,5057,lexA,O
59898,59898,5057,gAjuvadapowa,O
59899,59899,5057,viXAnAla,O
59900,59900,5057,xvArA,O
59901,59901,5057,kUdA,O
59902,59902,5057,rasAnni,O
59903,59903,5057,pariRkqwa,O
59904,59904,5057,paracavaccu,O
59905,59905,5057,.,O
59906,59906,5058,ive,O
59907,59907,5058,kAkuMdA,O
59908,59908,5058,boVggu,O
59909,59909,5058,beVMtoV,O
59910,59910,5058,nEt,O
59911,59911,5058,dEyAtam,O
59912,59912,5058,mqwwika,O
59913,59913,5058,seVlEt,O
59914,59914,5058,moVxalEna,O
59915,59915,5058,vAti,O
59916,59916,5058,xvArA,O
59917,59917,5058,vadaposwe,O
59918,59918,5058,maMci,O
59919,59919,5058,PaliwAlu,O
59920,59920,5058,iswAyani,O
59921,59921,5058,stIreV,B-NEP
59922,59922,5058,prakatiMcinAdu,O
59923,59923,5058,.,O
59924,59924,5059,rasAnni,O
59925,59925,5059,aBicarya,O
59926,59926,5059,ceyagA,O
59927,59927,5059,",",O
59928,59928,5059,rasaMloni,O
59929,59929,5059,awiXeyi,B-NETE
59930,59930,5059,paxArWAla,I-NETE
59931,59931,5059,nanniMtinI,O
59932,59932,5059,skaMxiwaM,O
59933,59933,5059,ceswuMxi,O
59934,59934,5059,.,O
59935,59935,5060,koVnni,O
59936,59936,5060,vEras,B-NETE
59937,59937,5060,iWanAl,B-NETE
59938,59938,5060,kUdA,O
59939,59939,5060,ixe,O
59940,59940,5060,carya,O
59941,59941,5060,jarupuwuMxi,O
59942,59942,5060,.,O
59943,59943,5061,1959,B-NETI
59944,59944,5061,lo,O
59945,59945,5061,mArkam,O
59946,59946,5061,iWanAl,B-NETE
59947,59947,5061,upayogiMce,O
59948,59948,5061,paxXawini,O
59949,59949,5061,vivariMcAdu,O
59950,59950,5061,.,O
59951,59951,5062,oVka,B-NEM
59952,59952,5062,lItar,I-NEM
59953,59953,5062,vadaposina,O
59954,59954,5062,rasAniki,O
59955,59955,5062,300,B-NEM
59956,59956,5062,millilItarla,I-NEM
59957,59957,5062,90,B-NEM
59958,59958,5062,SAwapu,I-NEM
59959,59959,5062,iWanAl,B-NETE
59960,59960,5062,kalipi,O
59961,59961,5062,jorugA,O
59962,59962,5062,kaliyabeVttavaleV,O
59963,59963,5062,.,O
59964,59964,5063,wakRaName,O
59965,59965,5063,12,O
59966,59966,5063,-,O
59967,59967,5063,skaMxamu,O
59968,59968,5063,erpaduwuMxi,O
59969,59969,5063,.,O
59970,59970,5064,xInini,O
59971,59971,5064,wakkuva,O
59972,59972,5064,vegapu,O
59973,59973,5064,keMxrAvasaraNaM,B-NETE
59974,59974,5064,ceyagA,O
59975,59975,5064,",",O
59976,59976,5064,vEras,B-NETE
59977,59977,5064,unnatte,O
59978,59978,5064,baMgAruvanneV,O
59979,59979,5064,xravaM,O
59980,59980,5064,prasPutamavuwuMxi,O
59981,59981,5064,.,O
59982,59982,5065,ayiwe,O
59983,59983,5065,I,O
59984,59984,5065,paxXawilo,O
59985,59985,5065,reVMdu,O
59986,59986,5065,lopAlunnAyi,O
59987,59987,5065,.,O
59988,59988,5066,koVnni,O
59989,59989,5066,vEras,B-NETE
59990,59990,5066,iMwa,O
59991,59991,5066,sWAyi,O
59992,59992,5066,iWanAl,O
59993,59993,5066,BariMcalevu,O
59994,59994,5066,.,O
59995,59995,5067,maroVka,O
59996,59996,5067,lopamemaMte,O
59997,59997,5067,",",O
59998,59998,5067,rasamu,O
59999,59999,5067,Amla,B-NETE
60000,60000,5067,pH,I-NETE
60001,60001,5067,vaxxa,O
60002,60002,5067,xurbala,O
60003,60003,5067,iWanAl,B-NETE
60004,60004,5067,caryavalla,O
60005,60005,5067,",",O
60006,60006,5067,vEras,B-NETE
60007,60007,5067,avakRepaM,O
60008,60008,5067,ceVMxavaccu,O
60009,60009,5067,.,O
60010,60010,5068,mUdava,O
60011,60011,5068,xaSalo,O
60012,60012,5068,pariSuxXamEna,O
60013,60013,5068,vEras,B-NETE
60014,60014,5068,rasaMnuMdi,O
60015,60015,5068,vivikwaM,O
60016,60016,5068,ceyadAniki,O
60017,60017,5068,aneka,O
60018,60018,5068,paxXawulanu,O
60019,60019,5068,avalaMbiswAru,O
60020,60020,5068,.,O
60021,60021,5069,muKyamEna,O
60022,60022,5069,vAtini,O
60023,60023,5069,klupwaMgA,O
60024,60024,5069,carciMcadamEnaxi,O
60025,60025,5069,.,O
60026,60026,5070,vEras,B-NETE
60027,60027,5070,avakRepaNa,I-NETE
60028,60028,5070,sAXAraNaMgA,O
60029,60029,5070,mUdo,B-NEM
60030,60030,5070,vaMwu,I-NEM
60031,60031,5070,saMwqpwawa,O
60032,60032,5070,gala,O
60033,60033,5070,amoniyam,B-NETE
60034,60034,5070,salPet,I-NETE
60035,60035,5070,upayogiMciwe,O
60036,60036,5070,vEras,B-NETE
60037,60037,5070,apakRevaM,O
60038,60038,5070,avuwuMxi,O
60039,60039,5070,.,O
60040,60040,5071,koVnni,O
60041,60041,5071,vEras,B-NETE
60042,60042,5071,AlkahAl,O
60043,60043,5071,kUdA,O
60044,60044,5071,avakRepaM,O
60045,60045,5071,ceyavaccu,O
60046,60046,5071,.,O
60047,60047,5072,jeVl,O
60048,60048,5072,gAlanamu,O
60049,60049,5072,I,O
60050,60050,5072,paxXawilo,O
60051,60051,5072,cEnAgaddi,O
60052,60052,5072,lexA,O
60053,60053,5072,siPadeVks,B-NETE
60054,60054,5072,_,O
60055,60055,5072,vaMti,O
60056,60056,5072,paxArWAlanu,O
60057,60057,5072,poVdavAti,O
60058,60058,5072,goVttaM,O
60059,60059,5072,lo,O
60060,60060,5072,niMpuwAru,O
60061,60061,5072,.,O
60062,60062,5073,vEras,B-NETE
60063,60063,5073,unna,O
60064,60064,5073,rasAnni,O
60065,60065,5073,I,O
60066,60066,5073,goVttAlaxvArA,O
60067,60067,5073,paMpuwAru,O
60068,60068,5073,.,O
60069,60069,5074,wakkuva,O
60070,60070,5074,aNuBAraM,O
60071,60071,5074,uMde,O
60072,60072,5074,paxArWAla,O
60073,60073,5074,kaMte,O
60074,60074,5074,",",O
60075,60075,5074,vEras,B-NETE
60076,60076,5074,aNuvulu,O
60077,60077,5074,wvaragA,O
60078,60078,5074,I,O
60079,60079,5074,swaMBaM,O
60080,60080,5074,nuMdi,O
60081,60081,5074,kiMxiki,O
60082,60082,5074,pravahiMcuwAyi,O
60083,60083,5074,.,O
60084,60084,5075,migawA,O
60085,60085,5075,cinna,O
60086,60086,5075,aNuvulu,O
60087,60087,5075,",",O
60088,60088,5075,varNakAlu,O
60089,60089,5075,kiMxiki,O
60090,60090,5075,cerakamuMxe,O
60091,60091,5075,aMwakumuMxe,O
60092,60092,5075,kiMxiki,O
60093,60093,5075,pravahiMci,O
60094,60094,5075,unna,O
60095,60095,5075,vEras,B-NETE
60096,60096,5075,aNuvulanu,O
60097,60097,5075,pogucesukovaccu,O
60098,60098,5075,.,O
60099,60099,5076,awixruwApa,O
60100,60100,5076,keMxraNamu,O
60101,60101,5076,koVnni,O
60102,60102,5076,vEras,B-NETE
60103,60103,5076,gADawa,B-NETE
60104,60104,5076,",",O
60105,60105,5076,sWirawvAlu,O
60106,60106,5076,wakkuvEnaMxuvalla,O
60107,60107,5076,rasAyanAlawo,O
60108,60108,5076,avakRepaM,O
60109,60109,5076,ceyadaM,O
60110,60110,5076,sAXyaMkAxu,O
60111,60111,5076,.,O
60112,60112,5077,atuvaMti,O
60113,60113,5077,vEras,B-NETE
60114,60114,5077,vivikwaM,O
60115,60115,5077,ceyadAniki,O
60116,60116,5077,1939,B-NETI
60117,60117,5077,lo,O
60118,60118,5077,stAnlI,B-NEP
60119,60119,5077,poVgAku,O
60120,60120,5077,riMg,B-NETE
60121,60121,5077,_,I-NETE
60122,60122,5077,spAt,I-NETE
60123,60123,5077,_,I-NETE
60124,60124,5077,vEras,I-NETE
60125,60125,5077,upayogiMcina,O
60126,60126,5077,awixruwApa,O
60127,60127,5077,keMxraNAnni,O
60128,60128,5077,anusariMcavaccu,O
60129,60129,5077,.,O
60130,60130,5078,I,O
60131,60131,5078,paxXawilo,O
60132,60132,5078,-,O
60133,60133,5078,eVkkuvavegapu,O
60134,60134,5078,avakeMxraNamu,O
60135,60135,5078,wakkuva,O
60136,60136,5078,vegapu,O
60137,60137,5078,ava,O
60138,60138,5078,keMxraNAlanu,O
60139,60139,5078,ekAMwaraMgA,O
60140,60140,5078,aneka,O
60141,60141,5078,13,O
60142,60142,5078,-,O
60143,60143,5078,sArlu,O
60144,60144,5078,prayogiMcuwAru,O
60145,60145,5078,.,O
60146,60146,5079,awiXruwApa,O
60147,60147,5079,keMxraNaMlo,O
60148,60148,5079,gulYika,O
60149,60149,5079,lugA,O
60150,60150,5079,laBiMce,O
60151,60151,5079,vEras,B-NETE
60152,60152,5079,_,O
60153,60153,5079,aNuvulanu,O
60154,60154,5079,",",O
60155,60155,5079,wirigi,O
60156,60156,5079,avalaMbanaM,O
60157,60157,5079,cesi,O
60158,60158,5079,wakkuva,O
60159,60159,5079,vegapu,O
60160,60160,5079,apa,O
60161,60161,5079,keMxraNaMlo,O
60162,60162,5079,wippi,O
60163,60163,5079,oVkavelYa,O
60164,60164,5079,migilipoyiuMde,O
60165,60165,5079,peVxxakaNAla,O
60166,60166,5079,nu,O
60167,60167,5079,wIsivesi,O
60168,60168,5079,",",O
60169,60169,5079,vEras,B-NETE
60170,60170,5079,pariSuxXaparuswAru,O
60171,60171,5079,.,O
60172,60172,5080,iv,B-NETE
60173,60173,5080,sAMxrawa,I-NETE
60174,60174,5080,pravaNawa,I-NETE
60175,60175,5080,apa,I-NETE
60176,60176,5080,keMxraNamu,I-NETE
60177,60177,5080,1951,B-NEM
60178,60178,5080,",",I-NEM
60179,60179,5080,1960,I-NEM
60180,60180,5080,saMvawsarAlalo,I-NEM
60181,60181,5080,brakkeV,O
60182,60182,5080,awixruwApakeMxraNAniki,O
60183,60183,5080,meVrugulu,O
60184,60184,5080,xixxi,O
60185,60185,5080,",",O
60186,60186,5080,maroVka,O
60187,60187,5080,koVwwa,O
60188,60188,5080,paxXawini,O
60189,60189,5080,-,O
60190,60190,5080,sAMxrawA,B-NETE
60191,60191,5080,pravaNawa,B-NETE
60192,60192,5080,apakeMxraNanu,O
60193,60193,5080,.,O
60194,60194,5081,awixqwApa,O
60195,60195,5081,keMxraNaMlo,O
60196,60196,5081,gulYikalugA,O
60197,60197,5081,rUpoVMxe,O
60198,60198,5081,koVnni,O
60199,60199,5081,xaMdAkAra,O
60200,60200,5081,vEras,B-NETE
60201,60201,5081,wirigi,O
60202,60202,5081,avalaMbanaM,O
60203,60203,5081,ceyadaM,O
60204,60204,5081,cAlA,O
60205,60205,5081,kaRtamu,O
60206,60206,5081,.,O
60207,60207,5082,I,O
60208,60208,5082,koVwwa,O
60209,60209,5082,paxXawivalla,O
60210,60210,5082,atuvaMti,O
60211,60211,5082,vEras,B-NETE
60212,60212,5082,gulYikalugA,O
60213,60213,5082,erpadakuMdAne,O
60214,60214,5082,.,O
60215,60215,5083,vivikwaM,O
60216,60216,5083,ceyavaccu,O
60217,60217,5083,.,O
60218,60218,5084,oVka,O
60219,60219,5084,apakeMxraNa,O
60220,60220,5084,yaMwrapu,O
60221,60221,5084,nAlYikalo,O
60222,60222,5084,cakkeVra,O
60223,60223,5084,sAMxrawa,O
60224,60224,5084,pravaNawa,O
60225,60225,5084,nu,O
60226,60226,5084,uMci,O
60227,60227,5084,",",O
60228,60228,5084,xAnimIxa,O
60229,60229,5084,vEras,B-NETE
60230,60230,5084,_,O
60231,60231,5084,avalaMbanAwmaka,O
60232,60232,5084,apakRepaM,O
60233,60233,5084,unna,O
60234,60234,5084,xravAnni,O
60235,60235,5084,uMcuwAru,O
60236,60236,5084,.,O
60237,60237,5085,I,O
60238,60238,5085,nAlYikalanu,O
60239,60239,5085,",",O
60240,60240,5085,sviMgiMg,O
60241,60241,5085,bakeVt,O
60242,60242,5085,heVdlawopAtu,O
60243,60243,5085,apakeMxraNa,O
60244,60244,5085,yaMwraMlo,O
60245,60245,5085,uMcuwAru,O
60246,60246,5085,.,O
60247,60247,5086,kRIwijasamAMwara,O
60248,60248,5086,(,O
60249,60249,5086,@,O
60250,60250,5086,horizontal,O
60251,60251,5086,),O
60252,60252,5086,sWAnaMlo,O
60253,60253,5086,Ugi,O
60254,60254,5086,wirigeMxuku,O
60255,60255,5086,bakeVtheVd,O
60256,60256,5086,upakariswAyi,O
60257,60257,5086,.,O
60258,60258,5087,apakeMxraNa,O
60259,60259,5087,yaMwraM,O
60260,60260,5087,neVmmaxi,O
60261,60261,5087,ayyekoVxxI,O
60262,60262,5087,goVttAlu,O
60263,60263,5087,laMba,O
60264,60264,5087,sWAnAniki,O
60265,60265,5087,vaswAyi,O
60266,60266,5087,.,O
60267,60267,5088,ayinA,O
60268,60268,5088,pravaNawa,O
60269,60269,5088,ceVkkuceVxarakuMdA,O
60270,60270,5088,uMtuMxi,O
60271,60271,5088,.,O
60272,60272,5089,sAMxrawalo,O
60273,60273,5089,vyawyAsAlu,O
60274,60274,5089,uMde,O
60275,60275,5089,reNuvulu,O
60276,60276,5089,vidividi,O
60277,60277,5089,poVralugA,O
60278,60278,5089,erpadawAyi,O
60279,60279,5089,.,O
60280,60280,5090,I,O
60281,60281,5090,poVralanu,O
60282,60282,5090,plAstik,B-NETE
60283,60283,5090,_,O
60284,60284,5090,nAlYikalanuMdi,O
60285,60285,5090,hEpoVdeVrmik,B-NETE
60286,60286,5090,sUxula,I-NETE
60287,60287,5090,sahAyaMwo,O
60288,60288,5090,prakkalanuMdi,O
60289,60289,5090,wIsukovaccu,O
60290,60290,5090,.,O
60291,60291,5091,mEseVl,B-NEP
60292,60292,5091,",",O
60293,60293,5091,Ayana,O
60294,60294,5091,anuyAyulu,O
60295,60295,5091,cakkeVraku,O
60296,60296,5091,baxulugA,O
60297,60297,5091,nAlYikalo,O
60298,60298,5091,seVjiyam,B-NETE
60299,60299,5091,klorEd,I-NETE
60300,60300,5091,nu,I-NETE
60301,60301,5091,upayogiMci,O
60302,60302,5091,",",O
60303,60303,5091,sAMxrawA,B-NETE
60304,60304,5091,pravaNawa,B-NETE
60305,60305,5091,apakeMxraNa,O
60306,60306,5091,paxXawini,O
60307,60307,5091,mariMwa,O
60308,60308,5091,sunniwaparicinAru,O
60309,60309,5091,.,O
60310,60310,5092,vEras,B-NETE
60311,60311,5092,rasAnni,O
60312,60312,5092,pravaNawa,B-NETE
60313,60313,5092,neVwwinaposexAnikaMte,O
60314,60314,5092,I,O
60315,60315,5092,paxXawilo,O
60316,60316,5092,seVjiyam,B-NETE
60317,60317,5092,klorEd,I-NETE
60318,60318,5092,vEras,B-NETE
60319,60319,5092,_,O
60320,60320,5092,rasAnni,O
60321,60321,5092,kalipi,O
60322,60322,5092,",",O
60323,60323,5092,nAlYikalo,O
60324,60324,5092,uMcuwAru,O
60325,60325,5092,.,O
60326,60326,5093,apakeMxraNa,O
60327,60327,5093,kAlaMlo,O
60328,60328,5093,pravaNawa,O
60329,60329,5093,rUpoVMxi,O
60330,60330,5093,",",O
60331,60331,5093,reNuvulu,O
60332,60332,5093,wamawama,O
60333,60333,5093,14,O
60334,60334,5093,-,O
60335,60335,5093,sAMxrawA,B-NETE
60336,60336,5093,sWAyilalo,O
60337,60337,5093,ververu,O
60338,60338,5093,poVralugA,O
60339,60339,5093,erpadawAyi,O
60340,60340,5093,.,O
60341,60341,5094,suluvugA,O
60342,60342,5094,I,O
60343,60343,5094,poVralanu,O
60344,60344,5094,wIsukovaccu,O
60345,60345,5094,.,O
60346,60346,5095,ivekAka,O
60347,60347,5095,",",O
60348,60348,5095,1955,B-NETI
60349,60349,5095,lo,O
60350,60350,5095,brakkeV,O
60351,60351,5095,sAMxrawA,B-NETE
60352,60352,5095,pravaNawa,B-NETE
60353,60353,5095,vixyuw,B-NETE
60354,60354,5095,saMcalanamu,I-NETE
60355,60355,5095,kUdA,O
60356,60356,5095,upayogiMci,O
60357,60357,5095,koVnni,O
60358,60358,5095,moVkkala,O
60359,60359,5095,vEras,B-NETE
60360,60360,5095,verucesi,O
60361,60361,5095,pariSuxXaparicinAdu,O
60362,60362,5095,.,O
60363,60363,5096,I,O
60364,60364,5096,paxXawi,O
60365,60365,5096,muKyaMgA,O
60366,60366,5096,asWira,O
60367,60367,5096,vEras,B-NETE
60368,60368,5096,pariSuxXaMgA,O
60369,60369,5096,vivikwaM,O
60370,60370,5096,ceyadAniki,O
60371,60371,5096,bahuXA,O
60372,60372,5096,upakariswuMxani,O
60373,60373,5096,mAWyus,B-NEP
60374,60374,5096,1970,B-NETI
60375,60375,5096,),O
60376,60376,5096,weVliyacesinAdu,O
60377,60377,5096,.,O
60378,60378,5097,mana,O
60379,60379,5097,xeSaMlo,O
60380,60380,5097,",",O
60381,60381,5097,muKyaMgA,O
60382,60382,5097,nyUDillIloni,B-NEL
60383,60383,5097,iMdiyan,B-NEO
60384,60384,5097,agrikalcaral,I-NEO
60385,60385,5097,risarc,I-NEO
60386,60386,5097,_,I-NEO
60387,60387,5097,inistityUt,I-NEO
60388,60388,5097,cayanulu,B-NEP
60389,60389,5097,recOXuru,I-NEP
60390,60390,5097,SaMkar,I-NEP
60391,60391,5097,",",O
60392,60392,5097,subbayya,B-NEP
60393,60393,5097,",",O
60394,60394,5097,nariyani,B-NEP
60395,60395,5097,moVxalayinavAru,O
60396,60396,5097,1969,B-NEM
60397,60397,5097,-,I-NEM
60398,60398,5097,1974,I-NEM
60399,60399,5097,saMvawsarAlalo,I-NEM
60400,60400,5097,",",O
60401,60401,5097,mana,O
60402,60402,5097,paMta,O
60403,60403,5097,moVkkalamIxa,O
60404,60404,5097,vacce,O
60405,60405,5097,aneka,O
60406,60406,5097,vEras,B-NETE
60407,60407,5097,.,O
60408,60408,5098,BexAwmaka,O
60409,60409,5098,apakeMxraNamu,O
60410,60410,5098,moVxalayina,O
60411,60411,5098,paxXawula,O
60412,60412,5098,nupayogiMci,O
60413,60413,5098,cesi,O
60414,60414,5098,pariSuxXaparicinAru,O
60415,60415,5098,.,O
60416,60416,5099,kukuMbar,O
60417,60417,5099,bArlI,O
60418,60418,5099,",",O
60419,60419,5099,rAgula,O
60420,60420,5099,cikkulYlYu,O
60421,60421,5099,",",O
60422,60422,5099,ulavala,O
60423,60423,5099,moVkkala,O
60424,60424,5099,moVjAyik,O
60425,60425,5099,vEras,B-NETE
60426,60426,5099,",",O
60427,60427,5099,vari,B-NETE
60428,60428,5099,tuMgro,I-NETE
60429,60429,5099,vEras,I-NETE
60430,60430,5099,vivikwaM,O
60431,60431,5099,cesi,O
60432,60432,5099,vEras,B-NETE
60433,60433,5099,svarUpAlanu,O
60434,60434,5099,kUdA,O
60435,60435,5099,aXyayanaMcesinAru,O
60436,60436,5099,.,O
60437,60437,5100,marikoVnni,O
60438,60438,5100,prawyeka,O
60439,60439,5100,vEras,B-NETE
60440,60440,5100,vivikwaM,O
60441,60441,5100,ceyadAniki,O
60442,60442,5100,viviXa,O
60443,60443,5100,paxXawulanu,O
60444,60444,5100,upayogiMcinAru,O
