dropped,sentences
کہتی ہے جانا چاہیئے,وہ کہتی ہے کہ چار دن جم ضرور جانا چاہیئے ۔
جا کر بنا لیا کرنا,جم میں جا کر ہی انھوں نے اپنے جسم کو اتنا پرکشش بنا لیا ورنہ انھیں کھانے کے معاملے میں کنٹرول کرنا بالکل پسند نہیں NULL ۔
رہتی ہیں,آج سونل خود ہی خود پر فریفتہ رہتی ہیں ۔
ہیں,ان کے مطابق انھیں اپنی باڈی میں ان کے لمبے پیر خاص پسند ہیں ۔
NULL ہیں,ویسے سونل تن کی ہی نہیں من کی بھی خوبصورت ایکٹریس ہیں ۔
آئیں تھیں کر چکے ہیں ہو کر توڑ چکی ہیں,پھر خبریں آئیں تھیں کہ نیل انھیں شادی تک کے لئے پرپوز کر چکے ہیں اور سونل ان کی دیوانگی سے ناراض ہو کر دوستی توڑ چکی ہیں ۔
ہوگا,اس دوستی کی کیمسٹری کا اصلاً امتحان تو فلم ` تفریحی ` ہی ہوگا ۔
ہے ہونی ہے,` تھری_جی ` ایک ہارر تھرلر فلم ہے اور ۱۵ مارچ کو ریلیز ہونی ہے ۔
گزرا ہے,بہت زیادہ وقت نہیں گزرا ہے ۔
پا رہے تھے دیکھنا کیا چاہتے ہیں,محض تین چار برس پہلے تک بالی_ووڈ کے پروڈیوسر و ڈائریکٹر سمجھ نہیں پا رہے تھے کہ ہندوستانی ناظرین آخر دیکھنا کیا چاہتے ہیں ؟
کرنے لگے تھے,سبھی تجربہ کرنے میں لگے تھے ۔
آئی تھی,لیکن ہندوستانی ناظرین کو جو بات پسند آئی وہ تھی بڑے پردے پر چھوٹے قصبے کی لوکیشنس ۔
NULL,یعنی بالی_ووڈ فلموں میں ہندوستانی دیہات اور قصبوں کی فلمبندی ۔
ہوا بتایا جا سکتا بنتی رہی ہیں,یہ ٹرینڈ کہاں سے شروع ہوا ، کچھ صحیح سے نہیں بتایا جا سکتا کیونکہ ہمارے یہاں پہلے بھی ایسی فلمیں بنتی رہی ہیں ۔
ڈالنا پڑتا ہو جاتی ہے,دماغ پر زور نہیں ڈالنا پڑتا اور ` ` لگان ` ` ، ` ` سودیش ` ` اور ` ` غدر ` ` جیسی بہترین و کامیاب فلموں کی یاد ذہن میں تازہ ہو جاتی ہے ۔
بتایا جاتا ہے آتے رہے ہیں,یہ بتایا جاتا ہے کہ دیہات اور قصبے تو پہلے بھی ناظرین کو پسند آتے رہے ہیں ۔
ہیں تھے کھا کر آئے ہیں بنائیں گے,حالانکہ سورج برجاتیا کی ` ویواہ ` اور ` ہم ساتھ ساتھ ہیں ` میں بھی گاؤں کے لوکیشنس تھے لیکن پرکاش_جھا تو جیسے قسم کھا کر آئے ہیں کہ اپنی زیادہ_تر فلموں کی زمین گاؤں یا قصبوں پر مبنی ہی بنائیں گے ۔
بنتی تھیں,اس کے علاوہ ہماری بلیک اینڈ وہائٹ فلمیں تو گاؤں کی کہانیوں پر ہی بنتی تھیں ۔
چل نکلنے کرنے کریں ہوئی مانا جا سکتا ہے,بہرحال ایسی فلموں کا سلسلہ سا چل نکلنے یا اسے ایک ٹرینڈ کی طرح تجربہ کرنے کی شروعات کی بات کریں تو ۲۰۱۰ میں ریلیز ہوئی ` دبنگ ` اور ` پیپلی لائیو ` کی کامیابی اس کی انسپریشن کی وجہ مانا جا سکتا ہے ۔
کی گئی تھی,دونوں میں ہندوستانی گاؤں کی اس کے اصل روپ میں فلمبندی کی گئی تھی ۔
بنی گئے کر بنا دیا گیا آنے لگے,دراصل اس سے پہلے بنی زیادہ_تر فلمیں اگر گاؤں یا قصبے بھی گئے تو اس کا رنگ و روغن کر اس قدر خوبصورت بنا دیا گیا کہ گاؤں میں بھی شہروں کے نقوش نظر آنے لگے ۔
دکھایا تھا,لیکن ` ` دبنگ ` ` نے گاؤں کو اسی انداز میں دکھایا جیسا وہ اصل میں تھا ۔
جینے اتارا گیا,` پیپلی_لائیو ` میں گاؤں والوں کی مجبوریاں اور فقدان میں جینے کی مجبوری کو بڑی زندہ_دلی سے اتارا گیا پردے پر ۔
سوچنے کر دیا بنائی جائیں آئیں,ان دونوں فلموں نے بالی_ووڈ فلمساز و ہدایتکار کو سوچنے پر مجبور کر دیا کہ ایسے موضوعات پر فلمیں بنائی جائیں جو ناظرین کو پسند آئیں ۔
ہوا دیکھنا چاہ رہے ہیں,انھیں محسوس ہوا کہ گاؤں اور قصبوں کی حقیقت لوگ دیکھنا چاہ رہے ہیں ۔
ہو گیا,بس ، پھر کیا شروع ہو گیا سلسلہ ۔
دکھانے,بڑے پردے پر گاؤں اور قصبوں سے جڑی کہانیاں دکھانے کا ۔
چلیں پِٹ گئیں,کچھ چلیں اور کچھ پِٹ گئیں ۔
پٹیں,لیکن جو بھی پٹیں وہ کہیں نہ کہیں کمزور مکالمے اور ایکٹنگ کی وجہ سے نہ کہ چھوٹے قصبوں پر مبنی کہانیوں کی وجہ سے ۔
ہٹ تھے,یعنی چھوٹے قصبے تو اب بھی ہٹ تھے ۔
مل کر نکلنے بتایا,پچھلے دنوں جانےمانے تخلیق_کار چیتن بھگت اور فلمساز و ہدایتکار ناگیش کُکُنر نے نیشنل جیوگرافک چینل کے ساتھ مل کر ہندوستانی گاؤں کی سیر پر نکلنے کے موقع کو خاص بتایا ۔
ہے رہتے تھے,کیا ہے کہ پہلے ہم سب لوگ وہیں رہتے تھے ۔
ہوا لگا سوچا چلا جاؤں,لیکن جب مسز ملہوترہ کا انتقال ہوا تو میرا دل وہاں نہیں لگا اسلئے میں نے سوچا کہ واپس اپنے ملک چلا جاؤں ۔
آئی,ٹینا آپ کے ساتھ واپس نہیں آئی ۔
کرنی تھی,نہیں اسے اپنی پڑھائی پوری کرنی تھی ۔
آنے لگی تھی کہا کروگی,لیکن پھر مجھے اس کی بہت یاد آنے لگی تھی ، اسلئے میں نے اسے کہا کہ کالج کا آخری سال ہمارے کالج میں ختم کروگی ۔
ہے,آفٹرآل ، ہمارا کالج آکسفورڈ یونیورسٹی سے کم تھوڑے ہی ہے نہ یار ۔
رکھو گی,میرے بچے ، تم ٹینا کا خیال رکھو گی نا ؟
جانتی ہو ہوں باندھا ہے,جانتی ہو ، میں وہ پہلی لڑکی ہوں جسے راہول نے یہ فرینڈشپ بینڈ باندھا ہے ۔
جانتی ہو دے رہا ہوں,جانتی ہو سونیا ، یہ فرینڈشپ میں صرف تمھیں دے رہا ہوں ۔
کر دیا,میرا آدھا گھنٹہ برباد کر دیا ۔
تھک جاتے بھاگتے بھاگتے,تم تھک نہیں جاتے ان اسٹوپڈ لڑکیوں کے پیچھے بھاگتے بھاگتے ؟
ڈھونڈ سکتے ہو ہو,لیکن کیا تم ایک لڑکی ڈھونڈ نہیں سکتے ، جو خوبصورت بھی ہو ، جس کا تھوڑا بہت دماغ بھی ہو ؟
ملیگی,کہاں ملیگی مجھے ایسی لڑکی ؟
کرتا ہوں ملی,اور ویسے بھی ، ان لڑکیوں کے ساتھ تو میں صرف ٹائم_پاس کرتا ہوں کیونکہ ابھی تک وہ نہیں ملی نا ۔
ہے ملی دیکھ کر ہونے لگتا ہے,کیا ہے کہ ابھی تک ایسی لڑکی نہیں ملی جسے دیکھ کر کچھ ہونے لگتا ہے ۔
چلے دیکھتے رہ جائیں رکے رک جائے,جب وہ چلے تو سب دیکھتے رہ جائیں ، جب وہ رکے تو وقت رک جائے ۔
ملیگی کروگے,وہ ملیگی تو کیا کروگے ؟
جھک پھیلا کہوں گا ہو,اس کے سامنے جھک کے ، اپنی باہیں پھیلا کے کہوں گا کہ اے ! تم جو بھی ہو ، آئی لو یو ۔
ہے,اسلیے ٹینا ، تمھارا فرسٹ ڈے ہے آج کالج میں ؟
لگا,کیسا لگا آج یہاں کالج میں فرسٹ ڈے ؟
,کیوں ؟
ہوا,کچھ ۔ کچھ ہوا ؟ نا ،
ہے,میرے ٹائپ کی نہیں ہے ۔
ہے پلی بڑھی ہوئی ہے ہوتی ہیں,ہندوستانی نہیں ہے نا ، لندن میں پلی بڑھی ہوئی ہے اور یہ لندن والیاں کچھ عجیب سی ہوتی ہیں ۔
دیکھو ہوتی ہے لے جایا جا سکے,دیکھو ، لڑکی تو وہ ہوتی ہے ، جسے گھر میں اپنی ماں کے پاس لے جایا جا سکے ۔
ملنے ہے سمجھے,ایسے تو تمھیں کوئی نہیں ملنے والا ہے ، سمجھے !
ملی کر لونگا,اگر کوئی اور نہیں ملی نا ، تو میں تم سے شادی کر لونگا ۔
کرنے ہے,ویسے بھی تم سے تو کوئی شادی کرنے والا ہے نہیں ۔
ہے گواتے ہیں,ہمارے کالج کا ایک رول ہے ، ہم ہر ایک نئے طالبعلم کو گواتے ہیں ۔
ہے,راہول ! یہ پرنسپل صاحب کی بیٹی ہے ۔
ہوا توڑ سکتے,تو کیا ہوا ، ہم اپنا رول کسی کے لئے نہیں توڑ سکتے ۔
دیکھو گاؤ,دیکھو ، تم ہمارے لئے اور اس سارے کالج کے لئے ہندی میں ایک گانا گاؤ ۔
,کیوں ؟
جا کر بھول گئی ہو,لندن جا کر ہندی بھول گئی ہو کیا ؟
گا سکتی ہے,راہول ! یہ ہندی میں گانا کیسے گا سکتی ہے ؟
رہنے پڑھنے لکھنے بھولی,لندن میں رہنے سے ، وہاں پڑھنے لکھنے سے ، میں اپنی تہذیب نہیں بھولی ۔
کرنے والے ہیں,آج ہم کچھ نیا شروع کرنے والے ہیں ۔
کرنے پوچھنا چاہتی ہوں جانتے ہو,لیکن شروع کرنے سے پہلے میں تم سب سے کچھ پوچھنا چاہتی ہوں ، کہ تم سب پیار کے بارے میں کیا جانتے ہو ؟
ہے,پیار دوستی ہے ۔
بن سکتی کر سکتا,اگر وہ میری سب سے اچھی دوست نہیں بن سکتی ، تو میں اس سے کبھی پیار کر ہی نہیں سکتا ۔
ہوتا,کیونکہ دوستی ، بنا تو پیار ہوتا ہی نہیں ۔
ہوگا,کل کے کالج کمپٹیشن میں ہمارا کالج بیسٹ ہوگا ، ملہوترہ ۔
دیکھتے رہ جائینگے,دوسرے کالج کے اسٹوڈنٹ دیکھتے ہی رہ جائینگے ۔
جانتی ہو,انجلی ! راہول کو تم کب سے جانتی ہو ؟
ہے,راہول تمھارا سب سے اچھا دوست ہے نا ؟
کرتی,تم اس سے پیار نہیں کرتی ؟
کہا کرتے تھے جھکتا ہے,میرے ڈیڈ کہا کرتے تھے ، مرد کا سر صرف تین عورتوں کے سامنے جھکتا ہے ۔
,اپنی ماں کے سامنے ، ایک دُرگا ماں کے سامنے اور ۔۔۔ ۔
NULL,راہول تم یہاں اس وقت ؟
تھا,ہندی کا پہلا فلمی رسالہ کون سا تھا ۔
ہے,اس موضوع پر تنازعہ ہے ۔
تھی ہوئی تھی,رام چند تیواری کے مطابق ہندی کی پہلی فلمی میگزین ` نوچترپٹ ` تھی جبکہ راجکمار جین کے مطابق ہندی کی پہلی فلمی میگزین ۱۹۳۱ میں اندور سے ` منچ ` شائع ہوئی تھی ۔
نکلیں,اس دوران انگریزی میں متعدد فلمی میگزین نکلیں ۔
ہیں,ان میں ` فلم انڈیا ` ، ` ٹاکی ہیرالڈ ` ، ` روپ وانی ` ، ` دیپالی ` اور ` اسکرین ورلڈ ` کے نام قابلِ _ ذکر ہیں ۔
کیا,بابوراو پٹیل نے ` فلم انڈیا ` کی اشاعت کے ساتھ فلمی رسالہ میں ایک نیا باب شروع کیا ۔
بنیں,اس بیچ دوسری عالمی_جنگ کے سبب فلمیں فوجیوں کی تفریح کا اہم ذریعہ بنیں ۔
ہوئی کھولے گئے,اس سے فلمی صنعت کی مالی حالت مستحکم ہوئی اور متعدد نئے سنیماگھر کھولے گئے ۔
ہوئے ہوئی ہو گئیں,جنگ کے دوران ` رس بھری ` ، ` چترپرکاش ` ، ` کومدی ` سمیت متعدد فلمی رسائل شائع ہوئے لیکن جتنی تیزی کے ساتھ ان کی اشاعت شروع ہوئی اتنی ہی تیزی سے یہ معدوم بھی ہو گئیں ۔
ہوئی,آزادی کے بعد ` یُگ چھایا ` ، ` فلم چتر ` اور ` چترلیکھا ` کی اشاعت شروع ہوئی ۔
کی,۱۹۴۸ میں کہانیکار ، کالم نویس اور فلم ہدایتکار خواجہ احمد عباس نے ممبئی سے ایک بڑی اچھی ادبی فلمی میگزین ` سرگم ` کی اشاعت شروع کی ۔
نکلتی ہیں,اس وقت ہندی میں متعدد فلمی میگزین نکلتی ہیں ۔
رہا ہے,` اسٹارڈسٹ ` کا ہندی شمارہ مقبول رہا ہے ۔
ہو گئی,جبکہ ` فلم فیئر ` کی معاون ` مادھوری ` بند ہو گئی ۔
کماکر دے رہی ہے,` فلم فیئر ` اچھا منافع کماکر دے رہی ہے ۔
دیا جاتا ہے,` اسکرین ` میں بھی فلموں کے پیشہ_ورانہ تجارتی پہلو پر زیادہ مواد دیا جاتا ہے ۔
کرتے ہیں,اچھی فلمی میگزین کے فقدان کو جزوی طور سے روزانہ اخبار پورا کرتے ہیں ۔
دیتا ہے,ہر اخبار ہفتہ میں کم سے کم دو صفحہ فلم اور ٹی_وی کو دیتا ہے ۔
ہوئی,ہندی میں بچوں کی پہلی میگزین ۱۸۸۲ میں ` بال درپن ` شائع ہوئی ۔
چلی,یہ زیادہ وقت تک نہیں چلی ۔
ہوئی,۱۹۰۲ میں الٰہ_آباد سے `` آریہ_بلی_ہِتیشی `` کی اشاعت شروع ہوئی ۔
ہوا,حقیقت میں ہندی اطفال صحافت کا آغاز ۱۹۱۷ میں الہ_آباد سے ` بالسکھا ` کی اشاعت سے شروع ہوا ۔
ہوتی تھی,اس کی اشاعت انڈین پریس سے ہوتی تھی ۔
تھے,اس سے پہلے مدیر بدریناتھ بھّٹ تھے ۔
ہوئی,` بال سکھا ` کی اشاعت ۵۳ برس تک ہوئی ۔
رہیں,بچوں کی کئی نسلیں ` بال سکھا ` کی غیرمعمولی دوست رہیں ۔
گئی,اس کے باوجود اس کی اشاعتی تعداد کبھی ۱۰ ہزار سے اوپر نہیں گئی ۔
ہوئی,آزادی کے بعد متعدد اطفال رسائل کی اشاعت شروع ہوئی ۔
ہیں,ان میں ` پراگ ` ، ` نندن ` ، ` چمپک ` ، ` بال بھارتی ` اور چنداماما ` اہم ہیں ۔
کی تھی,` پراگ ` کی اشاعت ٹائمس آف انڈیا گروپ نے ۱۹۵۸ میں شروع کی تھی ۔
مانی جاتی تھی,کسی وقت یہ اطفال کی عمدہ_ترین میگزین مانی جاتی تھی ۔
کی چل رہی ہے,` نندن ` کی اشاعت ہندوستان ٹائمز گروپ نے ۱۹۶۴ میں شروع کی اور اب تک چل رہی ہے ۔
ہے,صحافت پیشہ میں زبردست مسابقت ہے ۔
لیتے ہیں چھپتی ہیں,سبھی اخبارات اخباری ایجنسیوں سے خبریں لیتے ہیں اور یہ خبریں اخبارات میں تقریباً اسی شکل میں چھپتی ہیں ۔
کرنے چھاپنے کرتے ہیں چھپ رہی ہوں,اس یکسانیت کو دور کرنے کے لئے کچھ اخبارات ایسی خبریں چھاپنے کی کوشش کرتے ہیں جو دیگر اخباروں میں نہ چھپ رہی ہوں ۔
کیا جاتا ہے,یہ کام دو طریقہ سے کیا جاتا ہے ۔
جاکر نکالنا گیا ہو,پہلا ، سرکاری اشتہارات ، اطلاعات ، سالانہ رپورٹ ، مضامین رپورٹ کی تہہ میں جاکر کچھ ایسی خبریں نکالنا جس کی جانب کسی کا دھیان نہ گیا ہو ۔
لے جانے تھی,اس طرح کی خبروں کی ایک مثال ہندستان کے کمپٹیٹر اینڈ آدیٹر جنرل کی رپورٹ میں کارگل کے شہدا کی لاشوں کو لے جانے کے لئے زیادہ قیمت پر دھات کے تابوت کی خریدی کی خبر تھی ۔
کرنے کی گئی تھی ہوا ہے,اس خبر میں یہ ثابت کرنے کی کوشش کی گئی تھی کہ دھات کے تابوت کی خریدی میں زبردست گھپلہ و گھوٹالہ ہوا ہے ۔
چھائی رہی,کچھ وقت کے لئے یہ خبر سبھی اخبارات میں چھائی رہی ۔
جاننے کی خریدے گئے تھے,کسی نے یہ جاننے کی کوشش نہیں کی کہ جس تاریخ کو تابوت خریدے گئے تب وہ کیا کم قیمت پر دستیاب تھے ۔
کیا,ہندستان میں بھی متعدد صحافیوں نے گھپلوں و گھوٹالوں کو اجاگر کیا ۔
جٹاکر کیا دی گئی ہے,ہندوستانی صحافی چترا سبرامینیم نے دستاویز جٹاکر ثابت کیا کہ بوفورس توپ سودے میں رشوت دی گئی ہے ۔
پھیلی رکھ دیا,ابھی حال ہی میں ` تہلکہ ` نے دفاعی سودوں میں پھیلی بدعنوانی کو سب کے سامنے رکھ دیا ۔
چھپے کیا کیا,` تہلکہ ` نے اپنی جانچ کے دوران چھپے کیمروں کا استعمال کیا لوگوں کو بہترین تحفہ ، شراب اور رقم دےکر بدعنوانی کو ظاہر کیا ۔
کھولا ہو پایا,` تہلکہ ` نے ہندستان میں صحافت کا نیا باب کھولا ، لیکن اس کا اخبار اتنا کامیاب نہیں ہو پایا ۔
کہنا ہے کرنے ہٹکر کرنا پڑا ہے اپنانے پڑتے ہیں,ارون شوری کا کہنا ہے کہ صحافیوں کو کبھی ان باتوں کو اجاگر کرنے کے لئے روایت سے ہٹکر کام کرنا پڑا ہے ، غیرمعمولی طریقے اپنانے پڑتے ہیں ۔
لانے ہیں,ان کی رائے میں بدعنوانی کو سامنے لانے کے لئے سبھی وسائل اور طریقے مناسب ہیں ۔
کہہ دی,۸۰ کی دہائی کے آغاز میں وزیراعلیٰ گنڈورائو نے آنجہانی اندراگاندھی کے وزرا کے متعلق کچھ بڑبولےپن کی بات کہہ دی ۔
چھاپ دیا,شوری نے اسے چھاپ دیا ۔
کرنے ہوا ہے,اخباروں کا بیجا استعمال کرنے کے لئے کچھ ریاستوں میں ایک نیا مجرمانہ سلسلہ شروع ہوا ہے ۔
چھاپنے لے لی,پچھلے کچھ انتخابات کے دوران کچھ اخباروں نے انتخابی خبریں چھاپنے کے لئے سیاسی پارٹیوں سے موٹی رقم لے لی ۔
ملنے ہوئی,ہر امیدوار کو ملنے والی رقم کے تناسب میں خبروں کی پیشکش ہوئی ۔
کیا گیا ہے ہے,اس کے نیچے کہیں یہ واضح بھی نہیں کیا گیا ہے کہ یہ تعاونی خبر ہے ۔
چاہتا ہے ہونی چاہیئے,اترپردیش ، بہار اور تملناڈو کے سیاستدانوں کی طرح برطانیہ کے ممبر پارلیمنٹ کا ایک بڑا طبقہ یہ چاہتا ہے کہ اخباروں کی کنٹرول لائن کڑی ہونی چاہیئے ۔
کرنے ہچکچاتے,ہندوستانی سیاستداں ` ہلّا بول ` کی حد تک اخباروں کو قابو میں کرنے سے نہیں ہچکچاتے ۔
چلائے ہوئے ہیں کیا جائے,جبکہ برطانیہ کے سیاستداں پچھلے کچھ ماہ سے پارلیمنٹ کے اندر اور باہر یہ مہم چلائے ہوئے ہیں کہ پریس قانون کو زیادہ سخت کیا جائے ۔
ماننا ہے ہے,یوں برطانیہ کی میڈیا کے ماہرین کا ماننا ہے کہ دنیا کے کسی بھی آزاد سماج کے مقابلے میں برطانوی پریس پر پہلے سے ہی سب سے زیادہ قانونی عمل - دخل ہے ۔
ہے ہے,یہ بات الگ ہے کہ فحش اخبار و رسائل میں بھی برطانیہ سب سے اول ہے ۔
NULL NULL ہیں,برطانیہ اور ہندوستان میں سیاستداں کی ہی نہیں ہر شہری کی عزت و حرمت کے تحفظ کے لئے وافر آئینی جواز ہیں ۔
چلے آ رہے ہیں ہو رہی رکھی چھپانا مانا جا سکتا ہے,دوسری عالمی جنگ کے وقت سے چلے آ رہے سرکاری خفیہ قانون بھی ہیں اور اگر ان پر سختی سے عمل ہو تو وزارت دفاع کی بات دور رہی ، تحصیلدار کے دفتر میں رکھی کسی لال فائل میں دستیاب جنرل انتظامی جانکاری کو چھپانا بھی گناہ مانا جا سکتا ہے ۔
نکل جاتے ہیں,عدالتوں کی سماعت میں سالہاسال نکل جاتے ہیں ۔
ہیں,پھر بھی سزا کی مناسب تجاویز ہیں ۔
ہے بنانے کرتے ہوں ڈگمگانے لگتے ہیں,مسئلہ یہ ہے کہ دنیا کے سیاستداں قانون بنانے کی فکر بھلے کرتے ہوں ان کے قدم عمل کے مواقع پر ڈگمگانے لگتے ہیں ۔
رہتی ہے,انھیں بیشتر حقوق اور ستائش کی چاہ رہتی ہے ۔
کرنے ہوتا,تنقید برداشت کرنے کو کوئی تیار نہیں ہوتا ۔
ہوں NULL کرتے ہیں,ہندوستان میں لالو یادو ہوں ، یا ارجن سنگھ یا لال کرشن اڈوانی یا جے للیتا ، بیشتر معقول خبروں اور تبصروں کو پسند کرتے ہیں ۔
پڑھنا چاہتا,خامیوں کی تنقید کوئی نہیں پڑھنا چاہتا ۔
چھپنے اٹھتی ہیں,برطانیہ کے شاہی خاندان کے ممبران پر چھپنے والی خبروں کو لیکر آئے دن ، مخالفت کی آوازیں اٹھتی ہیں ۔
بکنے دینے کیا ہوا ہے چھپتی ہے,جرمنی کے چانسلر ہیلمٹ کول نے ملک میں زیادہ تر بکنے والا رسالہ ` دی اسپیگل ` کو ، کچھ برسوں سے انٹرویو دینے سے انکار کیا ہوا ہے ، کہ رسالے میں ان کی تیکھی تنقید چھپتی ہے ۔
رہے ہیں,سابق امریکی صدر بل کلنٹن کچھ اخباروں اور صحافیوں سے ناراض رہے ہیں ۔
کہلانے کرنے بدل جاتے ہیں,دنیا میں سب سے زیادہ آزاد کہلانے والے ، امریکی اخباروں میں وہائٹ ہاوس کی خبریں جمع کرنے کے لئے تعینات ، نامہ_نگار کئی بار صدر کے ساتھ بدل جاتے ہیں ۔
ہے,اس نظر سے سیاستدانوں اور صحافیوں کے درمیان شیریں یا تلخ تعلقات کی بات بہت انہونی نہیں ہے ۔
چلا ہے کرنے کچلنے کرنے,ہندوستان میں نیا سلسلہ چلا ہے ، تنقید کرنے والوں کو کچلنے یا تباہ کرنے کا ۔
کہے جا سکنے ہوئے,کچھ عرصہ پہلے ، بہار میں قومی کہے جا سکنے والے ایک انگریزی روزنامہ کے کُل_وقت پیشہ_ور صحافی پولس بربریت کے شکار ہوئے ۔
کرنے پہنچے تھے جم کر کر دی,چمپارن علاقے میں بائیں بازو کی ایک ریلی کی خبر یکجا کرنے کے لئے یہ خاص نامہ_نگار ، پٹنہ پہنچے تھے اور پولس نے ان کی جم کر پٹائی کر دی ۔
ہے,بہار میں صحافی کے ساتھ زیادتی کا یہ حادثہ ، پہلا نہیں ہے ۔
رہا ہے,مجرم گروہ کی طرح پولس کا ایک بڑا طبقہ من_مانی اور زیادتی کا عادی رہا ہے ۔
تلملانے ملتے ٹھکانے لگانے کرتے ہیں,صحافیوں کے مضمون سے تلملانے والے افسر ، مجرم اور سیاستداں موقع ملتے ہی ، دماغ ٹھکانے لگانے کی کوشش کرتے ہیں ۔
ہے لکھنے ہے,پھر بھی خوش_کن تعجب کی بات یہ ہے کہ بہار ، اترپردیش یا تملناڈو میں ایمانداری سے سچ لکھنے والے صحافیوں کی کمی نہیں ہے ۔
کرنے دیا,اترپردیش میں تنقید کا لہجہ بند کرنے کے لئے اس وقت برسر اقتدار پارٹی کے سیاستداں نے ` ہلّا بول ` کا نعرہ دیا ۔
ہوئے,اس کے منتظم اور صحافیوں کے ساتھ غریب اخبار فروخت_کار تک سیاسی مجرموں کے مظالم سے متاثر ہوئے ۔
ہوئی,اس رویّے کی مذمّت ہر طرف ہوئی ۔
لگائے جانے کی تھی,دھنباد ضلع میں انتظامیہ اور پولس کے ذریعہ ۱۹۸۹ میں صحافیوں کی بےرحمانہ پٹائی ، اور ہتھکڑی لگائے جانے کے بعد بہار حکومت نے قومی سطح کے ایک جانچ کمیشن کی تشکیل کی تھی ۔
تھے,جج جناب سرورعلی کی صدارت میں تشکیل ، اس کمیشن میں ، معروف مدیر جناب ایس ۔ سہائے ، جناب ایم ۔ وی دیسائی اور جناب شمبھوناتھ جھا شامل تھے ۔
دے دی,کمیشن نے ساری انتظامی مشکلات اور سیاسی الجھنوں کے باوجود ۱۹۹۱ میں اپنی رپورٹ سرکار کو دے دی ۔
دبا کر بیٹھی رہی مچانے دینے کر کے بیٹھ گئی,لیکن ریاستی حکومت دو تین برس تک رپورٹ کو دبا کر بیٹھی رہی اور تھوڑا ہلا مچانے پر ، ایک دو صحافیوں کو معاوضہ دینے کی سفارش پر عمل کر کے چپ بیٹھ گئی ۔
کہا گیا ہے تھیں,رپورٹ میں یہ بھی کہا گیا ہے ، آزادی کے پہلے انتظامیہ اور حکومت کے پاس سرکاری رازداری کے نام پر سخت پابندیاں تھیں ۔
جم کر کیا,افسران نے اس ہتھیار کا جم کر استعمال کیا ۔
آئی,آزادی کے ۴۷ سال بعد بھی اس رویے میں خاص تبدیلی نہیں آئی ۔
کرنے بچتے ہیں کرتے ہیں ہونے لگتی ہے,افسران پریس کانفرنس کرنے سے بچتے ہیں اور اگر کرتے ہیں ، تو وہاں عوامی عدالت کی طرح شکوے شکایت ہونے لگتی ہے ۔
ٹالنے ہے,پھر انتظامیہ اور صحافیوں کے درمیان سیدھے ٹکراو کی نوبت ٹالنے کے لئے دوطرفہ کوششوں کی ضرورت ہے ۔
کی تھی کی جانی چاہیئے,اس جانچ کمیشن نے اپنی رپورٹ میں سفارش کی تھی کہ صوبہ اور ضلع سطح پر صحافیوں اور افسران کی تعاون کمیٹیاں تشکیل کی جانی چاہیئے ۔
رہنا چاہیئے,ریاستی سطحی کمیٹیوں میں اطلاعاتی محکمہ کے وزیر ، ریاست سے شائع_شدہ اخبار کے تین مدیر ، پیشہ_ور یا رضاکار تنظیموں کے تین نمائندے ، مختلف اضلاعی کمیٹیوں سے منتخب پانچ صحافی ، اطلاعاتی محکمہ کے سکریٹری اور ڈائریکٹر شامل رہنا چاہیئے ۔
ہونے چاہیئے,ضلعی سطح کی کمیٹیوں میں مقامی مدیر یا نامہ_نگار ، پولس کمشنر ، ڈسٹرکٹ مجسٹریٹ ، طبی قانون یا سماجی تنظیموں کے دو نمائندے ہونے چاہیئے ۔
ماننا تھا NULL بن سکتا ہے,جانچ کمیشن کے سینئر ممبر محترم مہیندر دیسائی کا ماننا تھا کہ `` اس جانچ کمیشن کا دائرہ فقط بہار کے لئے ہی نہیں دیگر ریاستوں کے لئے بھی آدرش بن سکتا ہے `` ۔
ہے رہیں ہوئیں,بدقسمتی یہ ہے کہ دیگر ریاستوں کی باتیں دور رہیں ، بہار میں بھی اس کی سفارشیں لاگو نہیں ہوئیں ۔
آنے جانا چاہیئے,اترپردیش میں ` ہلّا بول ` کی حالت سامنے آنے پر ایک مرتبہ پھر اس کمیشن کی رپورٹ پر مختلف حکومتوں کا دھیان جانا چاہیئے ۔
ملنے دیکھ سکتے ہیں,وقت پر صحیح اطلاع ملنے کی حالت میں ضلعی سطح کے نامہ_نگار انتظامیہ کا رخ بھی ٹھیک سے دیکھ سکتے ہیں ۔
بدل دیا ہے,ہندی الکٹرانک میڈیا نے اطلاعاتی میڈیم کا نقشہ ہی بدل دیا ہے ۔
ہوتا ہے,موٹے طور پر مضمون ، کالم اور فیچر میں کوئی فرق نہیں ہوتا ہے ۔
ہوتے ہیں,اخبارات میں شائع مضمون ، کالم اور فیچر عموماً حالات حاضرہ ہوتے ہیں ۔
لکھے جاتے ہیں سمجھاتے ہیں,آسان اور رواں لہجے میں لکھے جاتے ہیں اور عوام کو خبروں میں نہاں معنی کے متعلق سمجھاتے ہیں ۔
ہوتا ہے,پھر بھی ان میں باریک فرق ہوتا ہے ۔
لکھے جاتے ہیں,مضمون نسبتاً سنجیدہ موضوع پر لکھے جاتے ہیں ۔
ہے,فیچر صحافت کے شعبہ میں ایک نیا طرز ہے ۔
ہو رہا ہے,اس کا تیزی سے فروغ ہو رہا ہے ۔
